date;hour;precipitationInMm
1992-11-01;00:00;135.65342069405597
1992-12-01;00:00;82.59533971035853
1993-01-01;00:00;145.35758094582692
1993-02-01;00:00;93.04199442267422
1993-03-01;00:00;46.88372207898645
1993-04-01;00:00;19.827336038462818
1993-05-01;00:00;3.3669591564685133
1993-06-01;00:00;5.422933616326188
1993-07-01;00:00;0.516881352989003
1993-08-01;00:00;0.9622408892028034
1993-09-01;00:00;48.48292055167255
1993-10-01;00:00;23.06478073727343
1993-11-01;00:00;233.415258049965
1993-12-01;00:00;195.36064541246685
1994-01-01;00:00;279.89254759624646
1994-02-01;00:00;302.13877446693334
1994-03-01;00:00;44.95957536809141
1994-04-01;00:00;16.005300352095226
1994-05-01;00:00;0.6815326479263605
1994-06-01;00:00;8.336372194462454
1994-07-01;00:00;22.270693807280615
1994-08-01;00:00;1.04954351336346
1994-09-01;00:00;4.886690919054668
1994-10-01;00:00;28.920469898730527
1994-11-01;00:00;20.626201203733203
1994-12-01;00:00;313.254342911765
1995-01-01;00:00;26.289857826661333
1995-02-01;00:00;24.620491584762945
1995-03-01;00:00;56.285216966643965
1995-04-01;00:00;17.223394079133868
1995-05-01;00:00;40.2703100289218
1995-06-01;00:00;0.8208202719688412
1995-07-01;00:00;0.1240915432572365
1995-08-01;00:00;8.169721543788906
1995-09-01;00:00;8.708638416137548
1995-10-01;00:00;50.20769771725835
1995-11-01;00:00;160.69429901428526
1995-12-01;00:00;262.09426525235153
1996-01-01;00:00;69.13092034868897
1996-02-01;00:00;74.08232801407573
1996-03-01;00:00;166.6488170139491
1996-04-01;00:00;23.60974676022311
1996-05-01;00:00;16.898019382730126
1996-06-01;00:00;54.939085238729646
1996-07-01;00:00;6.245978587307034
1996-08-01;00:00;12.505366843193773
1996-09-01;00:00;8.737695727497337
1996-10-01;00:00;17.45716967759654
1996-11-01;00:00;96.11982329003513
1996-12-01;00:00;49.77301564253868
1997-01-01;00:00;8.386585947009737
1997-02-01;00:00;108.57472786027935
1997-03-01;00:00;115.17012768471618
1997-04-01;00:00;38.30289619369432
1997-05-01;00:00;1.4297580800484861
1997-06-01;00:00;0.133828092366457
1997-07-01;00:00;6.659252585290231
1997-08-01;00:00;8.964176701381797
1997-09-01;00:00;36.413732197135715
1997-10-01;00:00;27.82404741761275
1997-11-01;00:00;118.30094834095323
1997-12-01;00:00;150.93728839606055
1998-01-01;00:00;123.71081623819197
1998-02-01;00:00;28.76528863608836
1998-03-01;00:00;41.10831953585147
1998-04-01;00:00;71.32542908564207
1998-05-01;00:00;7.556888568215067
1998-06-01;00:00;0.6336373265367004
1998-07-01;00:00;1.5036202408373358
1998-08-01;00:00;24.117726570257222
1998-09-01;00:00;69.00007720477876
1998-10-01;00:00;25.474620884284384
1998-11-01;00:00;42.07096916419685
1998-12-01;00:00;250.80941742472322
1999-01-01;00:00;167.08084093034273
1999-02-01;00:00;68.62976040318608
1999-03-01;00:00;180.51036553829903
1999-04-01;00:00;18.707882798276803
1999-05-01;00:00;9.161144307814535
1999-06-01;00:00;5.744438429363077
1999-07-01;00:00;9.74376545567065
1999-08-01;00:00;6.489823577925568
1999-09-01;00:00;7.431287592276929
1999-10-01;00:00;31.786495439067906
1999-11-01;00:00;28.70905397296883
1999-12-01;00:00;84.21441734023394
2000-01-01;00:00;27.988899789750597
2000-02-01;00:00;123.95826662704353
2000-03-01;00:00;137.69041795283556
2000-04-01;00:00;17.538156826980423
2000-05-01;00:00;6.067206015810374
2000-06-01;00:00;0.9808484860695903
2000-07-01;00:00;4.732662780676039
2000-08-01;00:00;0.6287071936530992
2000-09-01;00:00;50.29443267174054
2000-10-01;00:00;64.23249106854202
2000-11-01;00:00;343.0639181137083
2000-12-01;00:00;326.38448954303715
2001-01-01;00:00;34.426089463755496
2001-02-01;00:00;144.05379461357373
2001-03-01;00:00;26.189539030194286
2001-04-01;00:00;19.394260178785768
2001-05-01;00:00;33.17716903612013
2001-06-01;00:00;7.910264913924029
2001-07-01;00:00;1.1674079811200464
2001-08-01;00:00;3.8111124471761295
2001-09-01;00:00;14.489553959108884
2001-10-01;00:00;103.1537351082079
2001-11-01;00:00;96.09361185040322
2001-12-01;00:00;170.765601783642
2002-01-01;00:00;250.2063174191862
2002-02-01;00:00;234.44284636154768
2002-03-01;00:00;176.99017794021324
2002-04-01;00:00;16.702013522386522
2002-05-01;00:00;15.04299100907519
2002-06-01;00:00;0.6564459844958033
2002-07-01;00:00;6.831101794959976
2002-08-01;00:00;7.080164342864014
2002-09-01;00:00;99.38535309885631
2002-10-01;00:00;166.63135007955125
2002-11-01;00:00;64.7120773005299
2002-12-01;00:00;61.20059058442709
2003-01-01;00:00;398.77636691555404
2003-02-01;00:00;116.07511742040516
2003-03-01;00:00;193.56322407489654
2003-04-01;00:00;50.42424511731954
2003-05-01;00:00;0.8307247906923299
2003-06-01;00:00;10.13481676753145
2003-07-01;00:00;3.370399023406203
2003-08-01;00:00;28.77928711054847
2003-09-01;00:00;19.73053023125975
2003-10-01;00:00;27.37153426441361
2003-11-01;00:00;65.05689363181587
2003-12-01;00:00;113.57607981655748
2004-01-01;00:00;18.522443050518632
2004-02-01;00:00;30.43197562918067
2004-03-01;00:00;49.41066986694933
2004-04-01;00:00;9.180251663608946
2004-05-01;00:00;25.2827321421355
2004-06-01;00:00;56.47112505510446
2004-07-01;00:00;12.557379421778025
2004-08-01;00:00;29.62798462365755
2004-09-01;00:00;7.322265263646843
2004-10-01;00:00;10.361694544553774
2004-11-01;00:00;264.72349308663956
2004-12-01;00:00;45.429020323324956
2005-01-01;00:00;78.83362107863651
2005-02-01;00:00;174.69156848010607
2005-03-01;00:00;96.23996787518263
2005-04-01;00:00;17.690308511257165
2005-05-01;00:00;5.789946020464417
2005-06-01;00:00;2.6823174431920025
2005-07-01;00:00;26.5756901200657
2005-08-01;00:00;0.2866279473528267
2005-09-01;00:00;7.870035664644092
2005-10-01;00:00;31.371360958553886
2005-11-01;00:00;153.0018205420347
2005-12-01;00:00;272.82233932986844
2006-01-01;00:00;108.41354604251683
2006-02-01;00:00;198.44038008421188
2006-03-01;00:00;113.3970661393832
2006-04-01;00:00;3.3606683856342032
2006-05-01;00:00;18.615302676334984
2006-06-01;00:00;0.4967736368998887
2006-07-01;00:00;1.8607531120069298
2006-08-01;00:00;8.871805618167851
2006-09-01;00:00;2.384774405421921
2006-10-01;00:00;20.38547953218222
2006-11-01;00:00;24.126811280555586
2006-12-01;00:00;58.352965940721354
2007-01-01;00:00;243.39581059594636
2007-02-01;00:00;13.025795637164265
2007-03-01;00:00;74.84312070067969
2007-04-01;00:00;25.855019015027207
2007-05-01;00:00;9.39611994195729
2007-06-01;00:00;0.5653382847085591
2007-07-01;00:00;0.8140306718414645
2007-08-01;00:00;13.72363870032132
2007-09-01;00:00;8.820796822896233
2007-10-01;00:00;172.84071772173058
2007-11-01;00:00;176.7286566914989
2007-12-01;00:00;76.80023258551955
2008-01-01;00:00;107.81581022590397
2008-02-01;00:00;75.74869006499648
2008-03-01;00:00;26.399897396564484
2008-04-01;00:00;47.50950093567378
2008-05-01;00:00;7.037428603216547
2008-06-01;00:00;2.1713522598147392
2008-07-01;00:00;0.00618291995488107
2008-08-01;00:00;27.427398461004483
2008-09-01;00:00;0.4838026836514467
2008-10-01;00:00;137.59797639027246
2008-11-01;00:00;51.15810954943302
2008-12-01;00:00;210.41170620918274
2009-01-01;00:00;100.04933221277314
2009-02-01;00:00;81.68091377429666
2009-03-01;00:00;305.1939377300439
2009-04-01;00:00;50.60468982253217
2009-05-01;00:00;4.601288706297051
2009-06-01;00:00;19.63881217350716
2009-07-01;00:00;16.638826623093344
2009-08-01;00:00;11.731530766235672
2009-09-01;00:00;29.989024418406167
2009-10-01;00:00;171.7512311190368
2009-11-01;00:00;135.58798074355582
2009-12-01;00:00;46.70683173835279
2010-01-01;00:00;190.34441351145506
2010-02-01;00:00;191.5543581917884
2010-03-01;00:00;27.91982269752771
2010-04-01;00:00;26.40232283156365
2010-05-01;00:00;75.19980319763997
2010-06-01;00:00;0.01553769514430313
2010-07-01;00:00;7.27948247874156
2010-08-01;00:00;17.959861018927757
2010-09-01;00:00;3.0569636348227527
2010-10-01;00:00;83.77790514519437
2010-11-01;00:00;255.55234956368795
2010-12-01;00:00;57.730489558074595
2011-01-01;00:00;43.53662951290601
2011-02-01;00:00;107.96609085425735
2011-03-01;00:00;78.71792148053642
2011-04-01;00:00;65.80123767256741
2011-05-01;00:00;66.26006077602496
2011-06-01;00:00;2.3304733841796352
2011-07-01;00:00;2.6448026529978974
2011-08-01;00:00;1.2251826627179974
2011-09-01;00:00;8.147645285003819
2011-10-01;00:00;4.545066555961968
2011-11-01;00:00;81.47230107791266
2011-12-01;00:00;66.50835192622617
2012-01-01;00:00;55.33240949362515
2012-02-01;00:00;264.9866282399745
2012-03-01;00:00;79.87130597978833
2012-04-01;00:00;14.348536246456202
2012-05-01;00:00;2.15401813737117
2012-06-01;00:00;1.681581628974528
2012-07-01;00:00;0.851977899670601
2012-08-01;00:00;5.2543588206172025
2012-09-01;00:00;32.467675551772075
2012-10-01;00:00;4.572189463069661
2012-11-01;00:00;163.13147200457757
2012-12-01;00:00;113.28632304444905
2013-01-01;00:00;236.2006440348923
2013-02-01;00:00;81.18807690683752
2013-03-01;00:00;55.81664189812727
2013-04-01;00:00;12.223011425929144
2013-05-01;00:00;18.725619909353505
2013-06-01;00:00;1.3098117541521785
2013-07-01;00:00;1.4231462413445148
2013-08-01;00:00;23.139892815612217
2013-09-01;00:00;19.47181990835816
2013-10-01;00:00;78.92813678085807
2013-11-01;00:00;145.32463799370447
2013-12-01;00:00;144.48903723806137
2014-01-01;00:00;195.36832137790051
2014-02-01;00:00;269.5403171479701
2014-03-01;00:00;120.99121975619346
2014-04-01;00:00;8.579816432902591
2014-05-01;00:00;20.074446616694328
2014-06-01;00:00;0.13519839243963375
2014-07-01;00:00;36.60999462194741
2014-08-01;00:00;16.151257562218234
2014-09-01;00:00;66.14962963107975
2014-10-01;00:00;130.55775817530233
2014-11-01;00:00;35.90747155994179
2014-12-01;00:00;101.52948140911761
2015-01-01;00:00;545.181144282222
2015-02-01;00:00;199.6037322208286
2015-03-01;00:00;21.232204042375077
2015-04-01;00:00;103.17867270112038
2015-05-01;00:00;40.679268226609544
2015-06-01;00:00;23.029899757355494
2015-07-01;00:00;0.05853584609576497
2015-08-01;00:00;1.6732895742170513
2015-09-01;00:00;2.637341368012129
2015-10-01;00:00;35.50147245998958
2015-11-01;00:00;263.57860985124694
2015-12-01;00:00;187.60716766410067
2016-01-01;00:00;12.945154771674417
2016-02-01;00:00;79.7757006827742
2016-03-01;00:00;53.45519922813397
2016-04-01;00:00;58.865884133614564
2016-05-01;00:00;12.819281045347442
2016-06-01;00:00;4.508646395057441
2016-07-01;00:00;0.34731685172300825
2016-08-01;00:00;12.706569141853834
2016-09-01;00:00;0.6287815134564884
2016-10-01;00:00;19.794282781658694
2016-11-01;00:00;42.22134564071894
2016-12-01;00:00;54.65463959565385
2017-01-01;00:00;118.31592727918182
2017-02-01;00:00;81.7015321049839
2017-03-01;00:00;128.1131580576766
2017-04-01;00:00;73.54983283113684
2017-05-01;00:00;64.29643162339924
2017-06-01;00:00;0.33073753304779474
2017-07-01;00:00;1.530811013653874
2017-08-01;00:00;0.3012676145881418
2017-09-01;00:00;40.15705330669884
2017-10-01;00:00;80.18524741544383
2017-11-01;00:00;280.2457756297664
2017-12-01;00:00;85.53899703826757
2018-01-01;00:00;198.10454369196688
2018-02-01;00:00;241.61562353465703
2018-03-01;00:00;77.43219120148568
2018-04-01;00:00;6.003703126334587
2018-05-01;00:00;31.000666329637152
2018-06-01;00:00;1.3744942373596143
2018-07-01;00:00;1.080769027234055
2018-08-01;00:00;0.8148060413077471
2018-09-01;00:00;50.75162542611362
2018-10-01;00:00;47.615913555957434
2018-11-01;00:00;36.672008448746055
2018-12-01;00:00;14.281230104155835
2019-01-01;00:00;500.6799205914142
2019-02-01;00:00;55.7504270235076
2019-03-01;00:00;11.420229107141488
2019-04-01;00:00;91.37654206156732
2019-05-01;00:00;2.6554765640758
2019-06-01;00:00;3.972868599521461
2019-07-01;00:00;3.3496851684758457
2019-08-01;00:00;12.300484830513597
2019-09-01;00:00;20.209182582097124
2019-10-01;00:00;4.253478198312224
2019-11-01;00:00;231.54992568399803
2019-12-01;00:00;112.58616392314426
2020-01-01;00:00;78.26589979231355
2020-02-01;00:00;39.16608005389572
2020-03-01;00:00;76.18401017342694
2020-04-01;00:00;35.66034634748941
2020-05-01;00:00;49.36419541851505
2020-06-01;00:00;8.81130607414525
2020-07-01;00:00;4.434555267798716
2020-08-01;00:00;0.4302812183741477
2020-09-01;00:00;7.675245534628636
2020-10-01;00:00;82.7504754550755
2020-11-01;00:00;569.3809005115171
2020-12-01;00:00;79.35877192579197
2021-01-01;00:00;122.9693092182279
2021-02-01;00:00;147.35954236949334
2021-03-01;00:00;91.39191353693612
2021-04-01;00:00;10.231618092395369
2021-05-01;00:00;3.5985502273542815
2021-06-01;00:00;60.636318934033575
2021-07-01;00:00;2.6844383021816647
2021-08-01;00:00;0.09636834356933838
2021-09-01;00:00;22.444791997782882
2021-10-01;00:00;93.43453739769758
2021-11-01;00:00;369.55508446693426
2021-12-01;00:00;311.2512213476004
2022-01-01;00:00;176.2823009043932
2022-02-01;00:00;125.9426114168017
2022-03-01;00:00;74.82007379364227
2022-04-01;00:00;35.583780062617784
2022-05-01;00:00;23.48778552282601
2022-06-01;00:00;1.579517439007759
2022-07-01;00:00;0.23280254565179342
2022-08-01;00:00;4.7325225714594135
2022-09-01;00:00;2.4598731063306327
2022-10-01;00:00;40.279183810926
2022-11-01;00:00;200.24534450890496
2022-12-01;00:00;134.74777854415146
2023-01-01;00:00;177.7518829926848
2023-02-01;00:00;338.82241879403625
2023-03-01;00:00;59.90262339822951
2023-04-01;00:00;3.504183718934656
2023-05-01;00:00;20.70857459539548
2023-06-01;00:00;6.4519528858363575
2023-07-01;00:00;14.306364707648754
2023-08-01;00:00;0.0137569280341268
2023-09-01;00:00;20.118063281755894
2023-10-01;00:00;31.21900875773278
2023-11-01;00:00;117.49911932647238
2023-12-01;00:00;79.83978471253067
2024-01-01;00:00;42.97421944467354
2024-02-01;00:00;45.78373141796327
2024-03-01;00:00;37.73023534845561
2024-04-01;00:00;11.16889536334202
2024-05-01;00:00;3.4904030899051537
2024-06-01;00:00;0.3531268554506825
2024-07-01;00:00;5.6243830489693245
2024-08-01;00:00;0.7005884240497842
2024-09-01;00:00;2.0502050714567295
2024-10-01;00:00;40.691989401413544
2024-11-01;00:00;15.086175799369805
2024-12-01;00:00;17.701572047080838
2025-01-01;00:00;82.71317148301755
2025-02-01;00:00;110.92189723532645
2025-03-01;00:00;37.46138003095984
2025-04-01;00:00;56.93729202635589
2025-05-01;00:00;14.42003499902785
2025-06-01;00:00;5.880247383844109
2025-07-01;00:00;8.763870300725111
2025-08-01;00:00;1.883428079076109
2025-09-01;00:00;2.830135624855759
2025-10-01;00:00;64.86940225772562
2025-11-01;00:00;30.841293999925256
2025-12-01;00:00;32.82394817378371
2026-01-01;00:00;172.09234046004715
2026-02-01;00:00;38.636630909517436
2026-03-01;00:00;155.17979039018968
2026-04-01;00:00;34.50040136347525
2026-05-01;00:00;9.20263270195574
2026-06-01;00:00;0.6377540277317164
2026-07-01;00:00;44.88317107781764
2026-08-01;00:00;13.300297833717192
2026-09-01;00:00;3.332312999758874
2026-10-01;00:00;31.4100739127025
2026-11-01;00:00;33.66705875843763
2026-12-01;00:00;71.25643931725062
2027-01-01;00:00;234.61144501715887
2027-02-01;00:00;76.49832942103964
2027-03-01;00:00;49.511387526989004
2027-04-01;00:00;24.313756170682602
2027-05-01;00:00;23.652878170832935
2027-06-01;00:00;1.498490831349045
2027-07-01;00:00;0.7295347522012887
2027-08-01;00:00;3.297021817183122
2027-09-01;00:00;16.62302949884907
2027-10-01;00:00;81.87038472481068
2027-11-01;00:00;29.78886943729595
2027-12-01;00:00;32.614438252989196
2028-01-01;00:00;199.29963412368667
2028-02-01;00:00;5.9420648375526035
2028-03-01;00:00;41.650144181214294
2028-04-01;00:00;6.052111371420322
2028-05-01;00:00;1.4411399103701152
2028-06-01;00:00;11.160307275131347
2028-07-01;00:00;18.448662361828603
2028-08-01;00:00;1.9412167517875787
2028-09-01;00:00;10.099628938361992
2028-10-01;00:00;8.752067103981979
2028-11-01;00:00;91.81246368587018
2028-12-01;00:00;134.28284792229536
2029-01-01;00:00;65.58514139139153
2029-02-01;00:00;48.3725255243481
2029-03-01;00:00;11.158020548056811
2029-04-01;00:00;69.20287067443131
2029-05-01;00:00;14.38648240733893
2029-06-01;00:00;9.964414100162688
2029-07-01;00:00;4.04295759974047
2029-08-01;00:00;4.287275738664904
2029-09-01;00:00;15.831264905631539
2029-10-01;00:00;8.051310406532131
2029-11-01;00:00;14.621816176921124
2029-12-01;00:00;12.302186554297808
2030-01-01;00:00;50.467388702556434
2030-02-01;00:00;112.94971957337113
2030-03-01;00:00;43.46921230852598
2030-04-01;00:00;39.085946002975064
2030-05-01;00:00;12.906435771845281
2030-06-01;00:00;10.20109789981507
2030-07-01;00:00;46.68061438458973
2030-08-01;00:00;26.529846495686787
2030-09-01;00:00;12.595450471155342
2030-10-01;00:00;41.277814229950266
2030-11-01;00:00;191.0067105330529
2030-12-01;00:00;286.3172654095107
2031-01-01;00:00;23.701181598007683
2031-02-01;00:00;32.06131409923546
2031-03-01;00:00;47.236380225978806
2031-04-01;00:00;1.9010082157328734
2031-05-01;00:00;28.38728735968466
2031-06-01;00:00;1.3863815939403146
2031-07-01;00:00;1.4160830092150714
2031-08-01;00:00;0.23447457700967791
2031-09-01;00:00;17.443636137992144
2031-10-01;00:00;6.966875600628562
2031-11-01;00:00;55.657472534105196
2031-12-01;00:00;166.37032260512905
2032-01-01;00:00;695.1278879009191
2032-02-01;00:00;50.604190016398164
2032-03-01;00:00;37.5554438829422
2032-04-01;00:00;68.38420896604653
2032-05-01;00:00;44.17714817821979
2032-06-01;00:00;2.1844832333736126
2032-07-01;00:00;0.2932605741079892
2032-08-01;00:00;5.525487857405096
2032-09-01;00:00;2.250246112933382
2032-10-01;00:00;45.03842368733607
2032-11-01;00:00;100.8036812157079
2032-12-01;00:00;77.48030672175805
2033-01-01;00:00;214.92489247396583
2033-02-01;00:00;80.76898295665157
2033-03-01;00:00;44.57636311091484
2033-04-01;00:00;1.814502735622227
2033-05-01;00:00;36.01066442951556
2033-06-01;00:00;0.36591779306763755
2033-07-01;00:00;8.98458131286316
2033-08-01;00:00;18.05766946822405
2033-09-01;00:00;54.18397166114296
2033-10-01;00:00;16.912731975782666
2033-11-01;00:00;393.4692191869252
2033-12-01;00:00;75.05672725290063
2034-01-01;00:00;164.2680425420402
2034-02-01;00:00;437.7316695451735
2034-03-01;00:00;812.0294431052176
2034-04-01;00:00;25.11288988566961
2034-05-01;00:00;25.19706985144876
2034-06-01;00:00;2.9517376016301538
2034-07-01;00:00;5.350602009159045
2034-08-01;00:00;6.52598669426516
2034-09-01;00:00;6.566993527696471
2034-10-01;00:00;156.4398667607456
2034-11-01;00:00;102.68948077899414
2034-12-01;00:00;17.755963478703062
2035-01-01;00:00;93.47896442143238
2035-02-01;00:00;55.25599467963916
2035-03-01;00:00;168.86865416541687
2035-04-01;00:00;52.289609907194986
2035-05-01;00:00;4.66256194096059
2035-06-01;00:00;14.56311426905454
2035-07-01;00:00;23.705959459766763
2035-08-01;00:00;36.83346190617884
2035-09-01;00:00;32.5770227003377
2035-10-01;00:00;229.29425126058047
2035-11-01;00:00;107.14766575436803
2035-12-01;00:00;74.69230856839563
2036-01-01;00:00;33.693523368798225
2036-02-01;00:00;47.032919415738405
2036-03-01;00:00;53.15112357819449
2036-04-01;00:00;16.89762068353594
2036-05-01;00:00;6.788978484459214
2036-06-01;00:00;8.692280026618393
2036-07-01;00:00;2.2095630326948577
2036-08-01;00:00;1.936348202172668
2036-09-01;00:00;96.32979896664622
2036-10-01;00:00;4.53952905302867
2036-11-01;00:00;291.92879096884315
2036-12-01;00:00;27.299596054479476
2037-01-01;00:00;137.85606667399415
2037-02-01;00:00;99.63696452137076
2037-03-01;00:00;67.80082093179229
2037-04-01;00:00;150.4582397565245
2037-05-01;00:00;4.826522051356733
2037-06-01;00:00;8.696946761512667
2037-07-01;00:00;11.168165997602038
2037-08-01;00:00;3.5213106621522474
2037-09-01;00:00;10.239456664770845
2037-10-01;00:00;15.915565866976976
2037-11-01;00:00;99.09018721478058
2037-12-01;00:00;139.38874437380585
2038-01-01;00:00;106.22663599625224
2038-02-01;00:00;36.989586089737685
2038-03-01;00:00;58.30190032674
2038-04-01;00:00;19.430571884382505
2038-05-01;00:00;22.653955829329785
2038-06-01;00:00;8.579241020488553
2038-07-01;00:00;7.868439156562094
2038-08-01;00:00;4.133054957550489
2038-09-01;00:00;74.0584344118834
2038-10-01;00:00;65.67060602991849
2038-11-01;00:00;81.40854790341113
2038-12-01;00:00;59.34014222864064
2039-01-01;00:00;140.3434332157484
2039-02-01;00:00;96.77851615214612
2039-03-01;00:00;43.91558303683993
2039-04-01;00:00;44.47468640306036
2039-05-01;00:00;0.895361958071589
2039-06-01;00:00;4.636934098380148
2039-07-01;00:00;4.067127033602442
2039-08-01;00:00;1.1839536996558335
2039-09-01;00:00;5.397866468876595
2039-10-01;00:00;49.775661390740495
