long;lat;year;c4_biomass;c3_biomass;dead_grass_biomass;savanna_tree_cover;forest_tree_cover;tree_leaf_biomass;tree_stem_biomass;trees_per_ha
31.25;-24.25;1986;1.2128;0.813032;0.246609;0.017545;0.982455;2.40111;44.0438;2657
32.25;-23.75;1986;1.69393;1.0556;0.425494;0.0134413;0.814767;2.20152;28.5193;2340
30.75;-24.75;1986;2.23363;1.94258;0.604533;0.00741831;0.505292;1.33254;12.5402;2360
30.75;-25.25;1986;2.93838;2.4043;0.752829;0.00792583;0.526822;1.70112;14.6131;2745
31.75;-24.75;1986;1.48245;1.1511;0.325527;0.016979;0.960343;2.94863;44.6386;3054
31.25;-23.75;1986;2.26607;1.4039;0.42273;0.0213962;0.978604;2.41887;38.4849;2845
30.75;-24.25;1986;1.65479;1.26147;0.310856;0.0266195;0.973381;3.29219;57.519;2800
31.25;-22.75;1986;1.97515;1.27836;0.401367;0.036058;0.963942;2.02003;32.2337;3099
31.75;-23.25;1986;2.07959;1.15114;0.565098;0.0186966;0.72663;1.3823;23.7421;2456
32.25;-24.75;1986;1.34323;1.02239;0.272022;0.0128318;0.984676;2.77961;47.5621;3400
31.25;-24.75;1986;1.83664;1.19919;0.425878;0.0140968;0.865323;2.6741;40.6976;2855
32.25;-23.25;1986;1.71841;1.07811;0.438072;0.0231784;0.897152;2.06733;28.9779;2944
32.25;-24.25;1986;1.43816;1.00349;0.307186;0.023907;0.934577;2.00941;35.4954;3481
30.75;-22.75;1986;2.99398;1.93137;0.591892;0.0385436;0.961456;3.06187;49.3408;3161
31.25;-22.25;1986;2.12586;1.41243;0.444708;0.0303016;0.899419;1.64572;25.0903;2933
31.75;-25.25;1986;1.27061;1.00099;0.311402;0.0150172;0.984983;3.7885;53.5303;4193
32.25;-22.75;1986;2.82921;1.64493;0.624195;0.0259116;0.974088;2.55684;32.7363;3074
31.25;-25.25;1986;2.58997;1.95274;0.747239;0.0308973;0.516551;2.54679;31.6211;3323
30.75;-21.75;1986;1.5702;1.03195;0.347348;0.0461392;0.916058;1.96713;28.1177;3738
31.25;-21.75;1986;1.67891;1.21018;0.3329;0.0473019;0.952698;2.36103;36.1777;3587
32.25;-21.75;1986;1.84872;1.22587;0.376277;0.0402302;0.95977;2.81718;53.0671;5190
30.75;-23.75;1986;3.25644;1.89979;0.70974;0.0352061;0.964794;2.74946;49.5953;5422
30.75;-23.25;1986;2.37246;1.48289;0.507428;0.0346494;0.965351;2.61951;48.4639;6013
31.25;-23.25;1986;2.10153;1.31118;0.398491;0.0290225;0.970977;2.0958;37.4127;3213
32.25;-22.25;1986;2.7625;1.55333;0.525977;0.0203404;0.97966;3.09592;41.5136;3252
31.75;-23.75;1986;1.53489;1.05603;0.361489;0.0204251;0.860645;1.70271;30.9455;2208
32.25;-25.25;1986;1.39444;1.06179;0.37269;0.0113296;0.98867;3.92164;58.7078;3649
31.75;-22.25;1986;2.77458;1.634;0.521424;0.0314587;0.968541;2.30669;31.5286;2950
