year;type;count;calfCount;lat;lon
1989;OB;2;0;-25.260400048437077;31.956199785216434
1989;OB;1;0;-25.245800053499803;31.979099737904143
1989;OB;2;0;-25.245800060825733;31.97699972096906
1989;OB;2;0;-25.22080003505538;31.981199745206375
1989;OB;1;0;-25.320800048086653;32.004099792598126
1989;OB;2;0;-25.32910005696211;32.0082997915415
1989;O;26;1;-25.45257964098027;31.350166172748576
1989;O;8;0;-25.451028924366184;31.348291915735643
1989;O;13;0;-25.44798519747091;31.347018811586615
1989;O;13;0;-25.416908922327593;31.660515645433268
1989;O;4;0;-25.395911526115594;31.42611468936148
1989;O;26;0;-25.407558642869912;31.56101143281118
1989;O;19;0;-25.382332060803826;31.572852691907404
1989;O;6;0;-25.292128328903534;31.392965677620822
1989;O;17;0;-25.2734158835887;31.388617017369512
1989;O;14;0;-25.268066246891483;31.395511882855622
1989;O;23;1;-25.27376335704877;31.382623175841204
1989;O;6;0;-25.269473109858538;31.38327281799828
1989;O;4;0;-25.267216734910686;31.3906096128459
1989;O;2;0;-25.264400912232414;31.38964781987411
1989;O;6;0;-25.260787178033617;31.387647167897292
1989;O;32;1;-25.266225148663718;31.371139841306373
1989;O;5;0;-25.25637445951405;31.36931329329538
1989;O;9;0;-25.250369409147044;31.379263032524534
1989;O;9;0;-25.182829621027295;31.30048105595795
1989;O;6;0;-25.166063685460877;31.3329757037382
1989;O;9;0;-25.18431569375694;31.415570406387765
1989;O;10;0;-25.180127578049177;31.387906756412992
1989;O;9;0;-25.168265028751158;31.38479466544633
1989;O;13;0;-25.16542960541581;31.38307497875999
1989;O;12;1;-25.162899386998852;31.379751271949885
1989;O;2;0;-25.156905446583707;31.361232999436623
1989;O;6;0;-25.149714858669146;31.33853169950276
1989;O;17;1;-25.118348677317247;31.323318839712883
1989;O;6;0;-25.109589075121466;31.34957174558506
1989;O;13;0;-25.112738176388707;31.321799884789833
1989;O;20;2;-25.042201389130554;31.532109129332486
1989;O;12;0;-25.047293894498228;31.531514354173698
1989;O;9;0;-25.051770300103858;31.530240661360278
1989;O;5;1;-25.06236533271841;31.534845627266797
1989;O;20;0;-25.062639786042027;31.53500711334362
1989;O;11;1;-25.24308479162267;31.600937126148057
1989;O;5;1;-25.24569364774218;31.602042789458658
1989;O;8;0;-25.249568788562115;31.601933109719738
1989;O;15;0;-25.39855637893503;31.67849051095517
1989;O;16;0;-25.315861408064613;31.713907392629388
1989;O;17;0;-25.36933421080648;31.743638574885452
1989;O;27;0;-25.37909436559459;31.765955098677487
1989;O;43;2;-25.375455547818856;31.764458220878716
1989;O;11;1;-25.370709850372975;31.764384353309165
1989;O;39;0;-25.307475637942616;31.76970247969593
1989;O;25;1;-25.30369438208564;31.76931076648851
1989;O;36;0;-25.329418411770483;31.800543782748928
1989;O;7;0;-25.13812485807965;31.678413156036584
1989;O;16;1;-25.13580623541191;31.67908494111152
1989;O;8;0;-25.131269841608862;31.678362563589012
1989;O;17;0;-25.115930802935875;31.642186920949484
1989;O;24;1;-25.11070662584771;31.636265505961603
1989;O;5;0;-25.3253622575547;32.01799574266137
1989;O;6;0;-25.32279683191517;32.01744706034782
1989;O;11;0;-25.315124094568198;32.01565014618208
1989;O;4;0;-25.311318174695163;32.01566143493993
1989;O;9;1;-25.307653471595806;32.01481975449339
1989;O;4;0;-25.307018448680694;31.919851328002224
1989;O;20;0;-25.18923352751741;31.988904963315
1989;O;14;1;-25.18688003005353;31.940411907718655
1989;O;11;0;-25.1835371833968;31.93938029140103
1989;O;31;1;-25.180011423316177;31.938240859230934
1989;O;15;0;-25.171667267663043;31.95348015294041
1989;O;34;4;-25.162793861827257;31.989924969811934
1989;O;11;0;-25.159794719666028;31.988931205925446
1989;O;9;0;-25.15560844218025;31.986808406357692
1989;O;15;0;-25.15244052061133;31.99807403692706
1989;O;6;0;-25.150465328017702;31.98846135343892
1989;O;8;1;-25.147036201281168;31.960270468683262
1989;O;17;1;-25.14401494951531;31.959099268399573
1989;O;18;0;-25.141658186588824;31.95282915399328
1989;O;7;0;-25.134214078304016;31.935620289911988
1989;O;3;0;-25.1182619028489;31.92925322714779
1989;O;25;0;-25.115079920001513;31.92812659777732
1989;O;58;4;-25.086831578167143;31.881859786992983
1989;O;5;0;-25.085915607981768;31.829709672475175
1989;O;16;1;-25.094278272180286;31.856971777642872
1989;O;42;1;-25.072878485939206;31.832964780274605
1989;O;8;0;-25.06301283977679;31.829345728040046
1989;O;12;1;-25.05828947328436;31.813852289021348
1989;O;22;1;-25.11357084084502;31.75597349480641
1989;O;9;0;-25.111938927411224;31.767270525892506
1989;O;11;1;-25.108454658403048;31.767116945971647
1989;O;10;1;-25.087503085040396;31.761020075274317
1989;O;21;1;-25.093943566835343;31.735565090101634
1989;O;8;0;-25.0905564630626;31.728979376303215
1989;O;14;0;-25.0852333906814;31.72986852510254
1989;O;11;0;-24.989575967487603;31.678999013971755
1989;O;22;1;-24.980239659456863;31.706038302291333
1989;O;6;0;-24.97689934141884;31.704451485617362
1989;O;9;1;-25.0023326911309;31.713262442193503
1989;O;13;0;-24.992227340023238;31.75349809372838
1989;O;2;1;-24.989373863694933;31.750667277571104
1989;O;11;0;-24.98175162090148;31.758210332805806
1989;O;27;0;-24.985124454246492;31.679819332299168
1989;O;21;1;-24.98141544257134;31.720139151096856
1989;O;11;0;-24.97731322986726;31.719735624260274
1989;O;18;1;-24.974387518695078;31.71770978162136
1989;O;8;0;-24.97120423703425;31.716885919860765
1989;O;5;0;-24.967818926027416;31.715095518504228
1989;O;10;0;-24.960380644914693;31.722493898732534
1989;O;4;0;-24.96282859408458;31.723694505076995
1989;O;5;0;-24.96964164188518;31.728059261240524
1989;O;30;0;-24.972386234003167;31.72957361080836
1989;O;14;1;-24.965209787216768;31.7348111430306
1989;O;12;0;-24.96834497449846;31.73613805190409
1989;O;15;1;-24.97053375926119;31.73889390832964
1989;O;10;1;-24.977557677509385;31.892700137598343
1989;O;18;1;-24.966726308487733;31.889701772032122
1989;O;23;0;-25.023270666244393;31.940342135683238
1989;O;13;0;-25.32134230452708;31.91596219774372
1989;O;5;0;-25.17836369575683;31.885660032971312
1989;O;10;0;-25.315872098249958;31.74780227756613
1989;O;15;0;-25.096644568284113;31.8766436129093
1989;O;32;0;-25.152191564277;31.97138838482041
1989;O;20;2;-25.157078595162627;31.95503751387866
1989;O;22;1;-24.97547922097985;31.73006608128271
1989;O;8;0;-25.028153135972367;31.707096329907458
1989;O;15;0;-25.0160032692324;31.32797882763177
1989;O;4;0;-25.10452830510919;31.44155436215714
1989;O;4;0;-25.305953068607263;31.40344388499651
1989;O;11;0;-24.93222544621114;31.964437575938142
1989;O;5;0;-25.523143224311706;31.37700623127232
1989;O;4;0;-25.5078788055285;31.41968449800572
1989;O;13;0;-24.941317712998327;31.66319202373707
1989;O;18;0;-24.966358824655167;31.668228702804043
1989;O;22;0;-24.96383917141231;31.668162912744034
1989;O;12;1;-24.961696876870896;31.66640385369607
1989;O;4;0;-24.956338149044992;31.670822503977504
1989;O;3;0;-24.883442446244064;31.894842200435303
1989;O;15;0;-24.879569219793073;31.892537027750098
1989;O;18;0;-24.868483475789592;31.98008681759509
1989;O;10;0;-24.86572720020434;31.978086263054585
1989;O;23;0;-24.78925585103555;31.975489367054063
1989;O;51;1;-24.786089855592525;31.975657216358375
1989;O;16;1;-24.793771001376072;31.70835787762352
1989;O;17;1;-24.767732851006745;31.693501808257906
1989;O;14;0;-24.762254001092124;31.75139226839761
1989;O;12;0;-24.7590755301712;31.75103381956606
1989;O;13;0;-24.756114145542053;31.737406207447755
1989;O;18;1;-24.755157104401967;31.751006742701044
1989;O;24;1;-24.75783937664608;31.707019401345114
1989;O;27;0;-24.755304721420426;31.706552486736136
1989;O;17;0;-24.738856777957924;31.714288467193356
1989;O;21;0;-24.709496305966987;31.735237850627726
1989;O;18;0;-24.712387202435863;31.703854489022365
1989;O;13;0;-24.688541468384702;31.688229096573956
1989;O;13;0;-24.675230251507035;31.759715957419246
1989;O;10;1;-24.671689312734895;31.760299740627108
1989;O;9;1;-24.667606571977586;31.760468758414685
1989;O;3;1;-24.653121529286647;31.74664055422847
1989;O;9;0;-24.645058492475528;31.717526138876057
1989;O;36;2;-24.553988461672887;31.935786667211097
1989;O;13;1;-24.541994176085996;31.908448073059564
1989;O;17;0;-24.527091175423198;31.919179946165634
1989;O;12;1;-24.51741252665165;31.880230006800865
1989;O;15;1;-24.48237517303343;31.967906131050388
1989;O;10;0;-24.485968678520976;31.94385477883599
1989;O;33;2;-24.45765664107013;31.857556034749805
1989;O;21;0;-24.473311864396504;31.80193498112165
1989;O;6;1;-24.477022579704357;31.80087969542826
1989;O;27;2;-24.479245478168433;31.800887540801355
1989;O;9;0;-24.48303728138384;31.799208263141683
1989;O;8;0;-24.47378468440647;31.735297774256136
1989;O;6;0;-24.507864035788568;31.46816128465672
1989;O;19;1;-24.52752640771936;31.455499876559774
1989;O;18;1;-24.537199435241718;31.46466897448234
1989;O;14;0;-24.5017318276695;31.518545737637766
1989;O;10;1;-24.581819140433144;31.75382158880634
1989;O;36;0;-24.585731735975273;31.756453487136735
1989;O;26;0;-24.591033107638705;31.715615218523624
1989;O;49;4;-24.608694412162883;31.802763168870314
1989;O;12;1;-24.61554587158999;31.803968830805694
1989;O;6;1;-24.476600411981458;31.801369548631076
1989;O;16;0;-23.982363188341836;31.782766713131814
1989;O;14;0;-23.986681831859556;31.784333201584726
1989;O;3;0;-23.99020380461326;31.783387948051548
1989;O;15;2;-24.081073350162928;31.716813885498897
1989;O;19;1;-24.071763696477877;31.749535641602794
1989;O;18;2;-24.08701795938426;31.79700864211462
1989;O;13;0;-24.071698441525072;31.813866749629
1989;O;14;0;-24.04890003380411;31.854077419644558
1989;O;13;0;-24.046193575340222;31.679633947258818
1989;O;12;2;-24.042497372553154;31.677827222049388
1989;O;22;1;-24.03970293650855;31.659763970694677
1989;O;19;1;-24.03647615750656;31.659014177619017
1989;O;30;0;-24.037329721031682;31.46470629186502
1989;O;21;1;-24.042102438626916;31.46473027540726
1989;O;14;2;-24.04831329291355;31.467350683300936
1989;O;16;0;-24.05250833706588;31.467715545039148
1989;O;9;1;-24.0562112512218;31.46894759848793
1989;O;4;0;-24.06014472341708;31.468133772676925
1989;O;14;1;-24.0611667684905;31.49841613991833
1989;O;10;0;-24.13744461667126;31.649055767643063
1989;O;10;0;-24.15737984527289;31.561388855767117
1989;O;25;1;-24.14751634384895;31.6159210134409
1989;O;20;1;-24.186353333511263;31.70314826234683
1989;O;20;0;-24.178954727508295;31.559023635859187
1989;O;16;0;-24.20163297303872;31.489894125152876
1989;O;12;0;-24.2255901995146;31.58386404180365
1989;O;4;0;-24.23366286241551;31.59993464045321
1989;O;12;1;-24.23729571314486;31.599316128250834
1989;O;16;0;-24.239560398658693;31.61167273013987
1989;O;36;2;-24.243144154767343;31.611328339266127
1989;O;21;1;-24.314126432627177;31.50688173626359
1989;O;9;0;-24.28473094341687;31.487331855539537
1989;O;3;0;-24.35214125610797;31.552632846435735
1989;O;9;0;-24.353725703784665;31.56232963020196
1989;O;14;0;-24.35609236179498;31.55226913213519
1989;O;18;0;-24.359181919264;31.551017298036022
1989;O;11;1;-24.436111282970515;31.471705833474005
1989;O;13;0;-24.453433356330677;31.581643627789433
1989;O;7;0;-24.093469142783494;31.395195061997168
1989;O;16;2;-24.369981675379222;31.968943468079722
1989;O;8;0;-24.361324798439362;31.97140874343915
1989;O;18;0;-24.35794141335073;31.96835718758614
1989;O;16;1;-24.067326333230916;31.286860476974343
1989;O;8;0;-24.057957286167245;31.302623928542513
1989;O;10;1;-24.067039053744583;31.342180210676823
1989;O;19;0;-24.032392989527317;31.347479933375205
1989;O;18;1;-24.013843222709355;31.352915460316638
1989;O;18;0;-23.98552200243014;31.338311974657756
1989;O;19;2;-23.991881805578032;31.397480733876446
1989;O;17;1;-23.963440322193573;31.591735056554654
1989;O;12;1;-24.041801527401397;31.678377434273518
1989;O;6;1;-24.044988927033803;31.67791164708794
1989;O;8;0;-24.048613945381835;31.678616872184755
1989;O;20;0;-24.060258121847838;31.69644417551623
1989;O;25;1;-24.046147733490013;31.69656180206696
1989;O;16;1;-24.055136819874505;31.713710926499687
1989;O;34;0;-24.04753866378909;31.736723195576346
1989;O;25;0;-24.03702447760768;31.743172656747085
1989;O;12;1;-24.020297848806404;31.727051765449666
1989;O;31;0;-23.955766304872814;31.779886554894794
1989;O;8;1;-23.952163477026883;31.780077680245515
1989;O;5;0;-23.948838035441163;31.78007014510779
1989;O;10;1;-23.94419391485488;31.782250591168538
1989;O;8;1;-23.944527724210992;31.77194414651334
1989;O;3;0;-23.91495161287376;31.53839687424884
1989;O;12;2;-23.943688837741664;31.39388681779515
1989;O;10;2;-23.917447981309937;31.400126551189384
1989;O;5;0;-23.992991692425704;31.237447551206262
1989;O;27;2;-23.98939039352153;31.23612000817631
1989;O;19;1;-23.973181984219856;31.18746032002664
1989;O;18;1;-23.956637226521497;31.24224550347052
1989;O;13;0;-23.89547667969814;31.20498694867723
1989;O;24;2;-23.899306429583586;31.344840102463884
1989;O;6;0;-23.906334800761257;31.359768930646883
1989;O;31;2;-23.77282174936918;31.16363133243574
1989;O;10;1;-23.721593240341967;31.170063918379494
1989;O;6;0;-23.72840308762684;31.172842745766246
1989;O;47;2;-23.72635530909666;31.188074837862477
1989;O;17;1;-23.73752000908196;31.177817732840378
1989;O;31;0;-23.741514375652244;31.178698027156404
1989;O;23;1;-23.73341128517467;31.266639744656455
1989;O;34;4;-23.740579262574887;31.280523275295238
1989;O;8;1;-23.735194899506613;31.306677558755915
1989;O;12;1;-23.73092255814804;31.306643027226084
1989;O;17;1;-23.727111008538564;31.307729899797355
1989;O;30;2;-23.772233046654804;31.35615587937671
1989;O;7;0;-23.77315546592058;31.40283915166403
1989;O;8;2;-23.777592679539286;31.399662353691973
1989;O;23;1;-23.77529464273486;31.411234182492006
1989;O;8;1;-23.781422323464934;31.403529948564838
1989;O;15;2;-23.786734541089988;31.4028448747221
1989;O;2;1;-23.789828775978275;31.403225201921575
1989;O;61;1;-23.7629090503376;31.463788033601336
1989;O;33;0;-23.75965410075653;31.485216698863805
1989;O;16;0;-23.763770585307345;31.47952461842542
1989;O;83;4;-23.792207900401856;31.53879286418195
1989;O;19;2;-23.801115522080316;31.545261151146146
1989;O;3;0;-23.836727691096893;31.58898503693282
1989;O;15;0;-23.917550326948874;31.70779948436802
1989;O;4;0;-23.91390280461135;31.70647176499813
1989;O;38;1;-23.821773005285227;31.624503783798364
1989;O;4;0;-23.74870033681657;31.469706261985714
1989;O;15;2;-23.741683654652885;31.397963235199423
1989;O;11;0;-23.733695039260443;31.396102941639136
1989;O;18;1;-23.72222511437895;31.365952135867055
1989;O;6;0;-23.704072532094578;31.38951330145138
1989;O;10;0;-23.706696713429942;31.48855811094769
1989;O;53;0;-23.70339452998269;31.488326653169203
1989;O;16;0;-23.698198059335105;31.48866345538762
1989;O;28;0;-23.652507420535695;31.272955672556304
1989;O;27;3;-23.601853569578566;31.1233371611899
1989;O;7;1;-23.59408589547265;31.267371765114966
1989;O;20;0;-23.573073141836765;31.24215392339767
1989;O;11;0;-23.563916058140556;31.25388456885225
1989;O;15;1;-23.792072099438737;31.195965660724767
1989;O;18;0;-23.73464634607674;31.41440415982515
1989;O;9;0;-23.462200074868697;31.24289063370267
1989;O;19;0;-23.435869964124137;31.101502221634753
1989;O;13;0;-23.396342258709158;31.106181381860203
1989;O;47;2;-23.384332580817798;31.09780349531466
1989;O;19;0;-23.38271282294786;31.144810019501897
1989;O;5;0;-23.29267440967885;31.082484946906487
1989;O;6;0;-23.245481105593992;31.065843603378397
1989;O;13;0;-23.238909663260497;31.07684795701021
1989;O;10;1;-23.221532285756943;31.042886398274923
1989;O;10;1;-23.21119654285891;31.04490509649445
1989;O;10;2;-23.20104313771637;31.052282396489915
1989;O;53;3;-23.208113418060055;31.156010069105513
1989;O;7;1;-23.21162760731396;31.155047876651206
1989;O;12;0;-23.214452239294836;31.156292445732344
1989;O;7;0;-23.17949760575738;31.50909178559396
1989;O;32;0;-23.164093947566123;31.024433137762852
1989;O;22;0;-23.16226253301053;31.02199821445885
1989;O;11;0;-23.151052582893996;31.038559461591603
1989;O;8;0;-23.14535813075285;31.059068960234338
1989;O;15;0;-23.140049640848577;31.069733902514308
1989;O;33;0;-23.140673212096658;31.058830231862228
1989;O;38;0;-23.13805052933799;31.057400191138314
1989;O;13;1;-23.115974894775388;31.04735759710247
1989;O;14;0;-23.111892367469395;31.04677852628745
1989;O;2;0;-23.14764982593195;31.101590885881496
1989;O;9;0;-23.14391316739745;31.10106429857768
1989;O;6;0;-23.116122698968915;31.10025149684396
1989;O;27;0;-23.111995736955578;31.099400632640066
1989;O;30;1;-23.123469360085686;31.15377662154762
1989;O;9;0;-23.12870968536504;31.146566416466463
1989;O;17;1;-23.126826017014732;31.155953531694237
1989;O;6;0;-23.130925206707506;31.157544632015583
1989;O;22;3;-23.134925620840317;31.15651863420998
1989;O;24;0;-23.145613716325183;31.163893940625602
1989;O;26;0;-23.14908944888081;31.165504209584075
1989;O;7;0;-23.170546864585276;31.29068092239057
1989;O;28;1;-23.165873084259605;31.299549768795263
1989;O;25;1;-23.16550310489428;31.317761536850533
1989;O;11;0;-23.08699192355453;31.400369410407936
1989;O;13;1;-22.974239099187624;30.954760919725327
1989;O;28;4;-22.983181924967553;30.964292881125647
1989;O;16;1;-22.931910347153746;30.978378147781747
1989;O;16;0;-22.953766318516056;30.99389819410147
1989;O;19;1;-22.95930307419054;31.012630984971295
1989;O;19;2;-22.990966476476974;31.028805176320102
1989;O;13;0;-22.98661170496882;31.052831334463995
1989;O;18;1;-22.990829337567405;31.053954504703704
1989;O;9;0;-22.963250542429538;31.0887590841958
1989;O;18;1;-22.96709855466311;31.089903757010056
1989;O;15;1;-23.024673225922037;31.01414540014926
1989;O;15;0;-23.025322750600235;31.035401924415996
1989;O;7;0;-23.028961313155637;31.036816276384283
1989;O;31;2;-23.032090669045964;31.038448121258718
1989;O;14;0;-22.876532149625593;30.970287802305503
1989;O;42;3;-22.85642677254374;31.009724472379258
1989;O;9;0;-22.856280360632997;31.021841842103616
1989;O;21;1;-22.86050239010839;31.02227394800359
1989;O;26;0;-22.90248619900117;31.04554878643195
1989;O;29;1;-23.05182895652247;31.2268934022885
1989;O;12;1;-23.005000471926166;31.34801244977341
1989;O;24;1;-23.004176154651365;31.332455843261446
1989;O;11;0;-23.007340406982618;31.321352274971
1989;O;8;0;-23.00176544415347;31.330361294500545
1989;O;12;0;-23.00265092839743;31.32182927614943
1989;O;7;0;-23.00117323052811;31.3182374118152
1989;O;47;4;-22.999409968284343;31.31597583906574
1989;O;16;0;-22.986766231333753;31.380036445031035
1989;O;28;2;-22.982976621848522;31.38057070747869
1989;O;32;0;-22.979634582368597;31.37972667164796
1989;O;29;1;-22.97585397605307;31.378854157966263
1989;O;40;0;-22.973018048456378;31.378286219119598
1989;O;24;1;-22.815827738800635;31.0553481550747
1989;O;13;0;-22.856778830971642;31.193605340146515
1989;O;15;0;-22.82509695618486;31.1948315589934
1989;O;12;1;-22.79914476690446;31.169995139414528
1989;O;15;1;-22.78424521304092;31.13518611771465
1989;O;34;1;-22.771576424302467;31.0582405322502
1989;O;18;0;-22.77269418368368;31.04586030549467
1989;O;15;0;-22.710965020600167;31.070737845594127
1989;O;8;0;-22.7034794557067;31.068006218482044
1989;O;62;4;-22.706933148361397;31.069443600631573
1989;O;17;1;-22.688971864439342;31.112971541782876
1989;O;16;0;-22.369556304371795;31.195497514812683
1989;O;30;0;-22.41385694014185;31.142109939529497
1989;O;31;1;-22.41693568099591;31.141269018871217
1989;O;21;1;-22.447399102235455;31.13653121815593
1989;O;8;0;-22.451317118095915;31.187921591927438
1989;O;26;0;-22.472346355260473;31.13638180272741
1989;O;9;0;-22.47940172809695;31.16734415615373
1989;O;36;1;-22.576365363198466;31.130802860317445
1989;O;11;0;-22.580454558558454;31.130453618982152
1989;O;5;0;-22.60761517529885;31.08193774406581
1989;O;18;0;-22.61803262386552;31.06438459735501
1989;O;11;2;-22.632325639575914;30.98572549874166
1989;O;9;0;-22.634531792699573;30.98434343120196
