year,type,count,calfCount,utmX,utmY
1989,WR,4.00,0.00,322216.32,7217918.66
1989,BH,168.00,17.00,322974.02,7212100.36
1989,WR,1.00,0.00,326017.88,7211213.73
1989,WR,3.00,0.00,329204.25,7212226.71
1989,BH,482.00,63.00,325417.53,7207019.80
1989,WR,1.00,0.00,332018.10,7207465.70
1989,WR,2.00,0.00,330565.27,7205563.72
1989,WR,2.00,1.00,333138.58,7203473.06
1989,WR,1.00,0.00,333460.01,7203080.39
1989,WR,1.00,0.00,326690.27,7198363.72
1989,WR,2.00,1.00,327983.95,7198004.41
1989,WR,1.00,0.00,330981.55,7199076.83
1989,WR,2.00,1.00,328705.83,7195603.41
1989,WR,4.00,0.00,327253.73,7194603.82
1989,WR,3.00,0.00,331392.39,7193708.85
1989,WR,1.00,0.00,333380.26,7194085.79
1989,WR,2.00,1.00,333766.73,7192969.64
1989,WR,3.00,0.00,333418.24,7192222.35
1989,WR,4.00,0.00,334661.00,7189727.60
1989,WR,5.00,0.00,335941.56,7189339.36
1989,WR,3.00,0.00,336376.12,7195591.91
1989,WR,1.00,0.00,336632.83,7197021.35
1989,WR,1.00,0.00,337353.55,7195855.99
1989,WR,2.00,0.00,338581.76,7195835.16
1989,WR,1.00,0.00,337998.05,7197608.64
1989,WR,2.00,0.00,338933.73,7197820.89
1989,WR,2.00,0.00,338768.90,7197344.52
1989,WR,4.00,0.00,339663.35,7197596.57
1989,WR,1.00,0.00,341988.25,7199113.21
1989,WR,1.00,0.00,342371.44,7196977.00
1989,WR,3.00,0.00,341694.52,7196200.52
1989,WR,2.00,0.00,341651.15,7194559.31
1989,WR,2.00,0.00,340731.95,7188307.52
1989,WR,2.00,0.00,326751.23,7203807.77
1989,WR,5.00,0.00,367541.42,7193965.02
1989,BH,122.00,19.00,370730.62,7193277.41
1989,WR,2.00,0.00,369792.16,7194651.50
1989,WR,1.00,0.00,367988.70,7195511.53
1989,WR,3.00,0.00,365595.22,7196579.26
1989,WR,2.00,1.00,367900.66,7200033.60
1989,WR,2.00,1.00,366749.86,7200663.72
1989,WR,2.00,0.00,369086.41,7201990.04
1989,WR,3.00,0.00,361502.22,7197449.87
1989,WR,4.00,1.00,361066.23,7197668.09
1989,WR,1.00,0.00,360463.97,7197860.31
1989,WR,2.00,1.00,358117.48,7201106.93
1989,WR,2.00,1.00,357443.67,7202556.44
1989,SR,2.00,1.00,355111.08,7202415.68
1989,WR,2.00,0.00,354144.30,7202084.48
1989,WR,3.00,0.00,357682.24,7203183.94
1989,WR,2.00,0.00,355957.83,7203222.60
1989,WR,4.00,0.00,355517.73,7203916.11
1989,WR,2.00,0.00,355914.52,7204594.96
1989,WR,2.00,0.00,354674.92,7204111.16
1989,WR,2.00,0.00,353263.92,7204007.95
1989,WR,2.00,0.00,357600.66,7206358.51
1989,WR,3.00,0.00,356995.32,7207237.13
1989,WR,2.00,1.00,354210.54,7207438.67
1989,WR,2.00,0.00,350191.26,7207005.50
1989,WR,2.00,0.00,346890.52,7206422.45
1989,WR,5.00,0.00,349378.58,7207724.68
1989,WR,3.00,0.00,351114.23,7208859.36
1989,WR,2.00,0.00,352306.08,7210148.67
1989,WR,2.00,0.00,351649.74,7210888.78
1989,WR,1.00,0.00,354473.07,7212181.16
1989,WR,5.00,0.00,355017.32,7213101.86
1989,WR,3.00,0.00,352856.90,7213391.31
1989,WR,2.00,0.00,352075.62,7211636.96
1989,WR,3.00,0.00,352140.43,7212088.31
1989,WR,2.00,0.00,350867.17,7212012.98
1989,WR,3.00,0.00,351410.46,7212437.94
1989,WR,2.00,0.00,350974.26,7212632.98
1989,WR,3.00,0.00,350363.54,7212295.70
1989,BH,201.00,26.00,349048.49,7213742.65
1989,WR,1.00,0.00,347820.38,7207630.78
1989,WR,2.00,1.00,347265.91,7208718.54
1989,WR,2.00,1.00,346756.75,7209158.69
1989,WR,2.00,0.00,345684.66,7208242.49
1989,WR,2.00,1.00,346887.48,7210638.75
1989,WR,2.00,1.00,345131.56,7210550.87
1989,WR,2.00,1.00,342899.91,7210735.59
1989,WR,2.00,1.00,341267.52,7210537.77
1989,WR,2.00,1.00,345859.45,7211618.01
1989,WR,3.00,0.00,342133.74,7208413.76
1989,WR,3.00,0.00,342695.88,7209017.50
1989,WR,2.00,0.00,342078.65,7209414.65
1989,WR,3.00,0.00,341060.66,7209742.72
1989,WR,3.00,0.00,341012.26,7211682.15
1989,WR,1.00,0.00,342080.46,7212410.45
1989,WR,5.00,0.00,342517.98,7212284.37
1989,WR,1.00,0.00,343735.82,7210279.16
1989,WR,2.00,0.00,344082.54,7210654.77
1989,WR,1.00,0.00,345131.88,7210924.70
1989,WR,2.00,0.00,344990.91,7210110.69
1989,WR,5.00,0.00,345331.65,7209753.75
1989,WR,2.00,0.00,346135.45,7210817.28
1989,WR,3.00,0.00,346133.85,7212076.06
1989,WR,2.00,0.00,347705.67,7212409.42
1989,WR,2.00,1.00,344278.09,7211520.74
1989,WR,4.00,0.00,348037.94,7213677.23
1989,WR,2.00,0.00,349302.23,7214495.20
1989,WR,2.00,0.00,349066.38,7214922.94
1989,WR,1.00,0.00,350104.15,7216087.36
1989,WR,2.00,0.00,348892.42,7216478.42
1989,WR,2.00,0.00,348249.55,7215568.26
1989,WR,2.00,0.00,347765.27,7214966.31
1989,WR,4.00,0.00,347509.37,7214592.59
1989,WR,3.00,0.00,346195.20,7216489.42
1989,WR,1.00,0.00,343534.64,7216564.18
1989,WR,2.00,0.00,344249.77,7216219.75
1989,WR,1.00,0.00,344340.10,7215478.96
1989,WR,1.00,0.00,345087.61,7214896.07
1989,WR,5.00,0.00,343937.90,7213660.36
1989,WR,2.00,0.00,344809.36,7214374.36
1989,WR,2.00,0.00,345052.54,7214096.87
1989,WR,2.00,0.00,345206.05,7213616.71
1989,WR,2.00,0.00,346012.45,7214166.59
1989,WR,4.00,0.00,341466.69,7213265.41
1989,WR,7.00,0.00,342368.87,7214598.16
1989,WR,4.00,0.00,342202.22,7216258.01
1989,WR,1.00,0.00,340830.51,7214483.56
1989,WR,3.00,0.00,338253.46,7212412.52
1989,WR,1.00,0.00,339141.18,7214200.44
1989,WR,4.00,0.00,339891.97,7216400.06
1989,WR,2.00,0.00,340534.26,7217699.74
1989,WR,2.00,0.00,340161.47,7217997.45
1989,WR,2.00,0.00,338540.30,7216683.15
1989,WR,1.00,0.00,338322.58,7217579.02
1989,WR,1.00,0.00,335999.03,7218241.51
1989,WR,3.00,0.00,334653.77,7218819.37
1989,WR,2.00,1.00,366305.05,7194323.99
1989,SR,1.00,0.00,328692.46,7234769.50
1989,WR,2.00,1.00,328617.89,7233712.52
1989,WR,1.00,0.00,330694.35,7233513.92
1989,WR,3.00,0.00,327764.20,7231863.62
1989,WR,2.00,0.00,327822.83,7231231.58
1989,WR,1.00,0.00,332292.81,7232646.53
1989,WR,2.00,1.00,331504.71,7230791.62
1989,WR,3.00,0.00,332468.62,7230722.43
1989,WR,2.00,1.00,326923.06,7228318.57
1989,WR,5.00,0.00,326625.01,7227302.65
1989,WR,2.00,1.00,327466.47,7226287.71
1989,WR,2.00,1.00,328882.02,7226284.18
1989,WR,2.00,0.00,327693.36,7224987.77
1989,WR,3.00,0.00,327829.28,7224413.29
1989,SR,2.00,0.00,330969.73,7229575.12
1989,BH,45.00,4.00,338793.51,7235565.60
1989,WR,1.00,0.00,339824.79,7235690.49
1989,WR,2.00,0.00,339891.89,7235114.56
1989,WR,2.00,0.00,336786.32,7232415.05
1989,WR,2.00,1.00,336324.83,7230157.61
1989,WR,8.00,0.00,339136.31,7231172.97
1989,WR,2.00,1.00,336131.60,7230194.39
1989,WR,1.00,0.00,330659.25,7228655.71
1989,WR,2.00,0.00,333915.16,7228450.49
1989,WR,1.00,0.00,333046.42,7227705.37
1989,WR,2.00,0.00,332073.68,7226724.07
1989,WR,1.00,0.00,332207.26,7226131.72
1989,WR,3.00,0.00,330597.42,7224122.44
1989,WR,1.00,0.00,330658.47,7222498.59
1989,WR,1.00,0.00,331245.65,7222131.79
1989,WR,2.00,0.00,333476.62,7224214.78
1989,WR,1.00,0.00,333387.20,7222503.94
1989,WR,2.00,0.00,333785.23,7222974.95
1989,WR,3.00,0.00,333743.15,7223553.93
1989,WR,8.00,1.00,334781.33,7224170.24
1989,SR,1.00,0.00,335800.34,7224610.60
1989,WR,2.00,0.00,337085.08,7225313.10
1989,WR,2.00,0.00,336364.86,7223981.18
1989,WR,5.00,0.00,336410.36,7223478.56
1989,WR,2.00,0.00,336357.73,7223073.14
1989,WR,3.00,0.00,336280.76,7222618.90
1989,WR,2.00,1.00,338183.62,7223544.92
1989,WR,2.00,1.00,337653.63,7223844.49
1989,WR,5.00,0.00,337808.04,7224480.84
1989,WR,2.00,1.00,338311.29,7226037.18
1989,WR,2.00,0.00,338274.51,7226613.73
1989,WR,4.00,0.00,339134.83,7227282.04
1989,WR,2.00,0.00,340343.31,7224938.62
1989,WR,2.00,0.00,341572.85,7224467.23
1989,WR,4.00,0.00,345081.97,7225363.05
1989,WR,1.00,0.00,346344.02,7225166.52
1989,WR,2.00,0.00,346143.18,7225734.77
1989,WR,2.00,0.00,345776.14,7226124.30
1989,WR,2.00,0.00,345572.95,7226550.09
1989,WR,2.00,0.00,346093.96,7227104.48
1989,WR,6.00,0.00,349266.41,7226713.47
1989,WR,3.00,0.00,345562.47,7230761.07
1989,WR,6.00,0.00,341197.40,7229917.15
1989,WR,8.00,0.00,342323.24,7229847.95
1989,WR,2.00,0.00,343339.89,7229662.06
1989,WR,2.00,0.00,341261.30,7229371.67
1989,WR,2.00,0.00,342859.68,7228704.03
1989,WR,3.00,0.00,344346.85,7226843.90
1989,WR,4.00,0.00,344142.29,7226295.66
1989,WR,1.00,0.00,346881.43,7221843.15
1989,BH,97.00,10.00,340532.33,7220746.32
1989,WR,2.00,0.00,340260.79,7219886.41
1989,WR,1.00,0.00,341864.88,7219392.00
1989,WR,5.00,0.00,341891.41,7217912.46
1989,WR,2.00,1.00,342981.34,7218722.45
1989,WR,4.00,0.00,346039.41,7219705.83
1989,WR,1.00,0.00,350087.51,7220018.46
1989,WR,2.00,1.00,347354.93,7218411.71
1989,WR,3.00,0.00,348797.92,7218508.43
1989,WR,2.00,0.00,357945.36,7223976.94
1989,WR,3.00,0.00,354114.34,7224039.57
1989,WR,2.00,0.00,352581.50,7219008.48
1989,WR,5.00,0.00,355719.71,7219388.49
1989,WR,2.00,0.00,351687.42,7216511.99
1989,WR,3.00,1.00,353108.11,7216976.56
1989,WR,2.00,0.00,354200.53,7216600.67
1989,WR,1.00,0.00,355957.12,7217780.78
1989,WR,3.00,0.00,355844.00,7216110.50
1989,WR,2.00,1.00,357283.61,7213917.67
1989,BH,27.00,3.00,359186.71,7215377.30
1989,WR,2.00,0.00,358472.74,7216782.89
1989,WR,2.00,0.00,363784.12,7203976.29
1989,WR,2.00,0.00,363555.55,7204874.80
1989,WR,2.00,0.00,365724.40,7205148.40
1989,WR,2.00,0.00,365856.94,7206920.61
1989,WR,2.00,0.00,365990.76,7208624.18
1989,WR,1.00,0.00,368138.20,7207717.12
1989,WR,1.00,0.00,365224.65,7207781.28
1989,WR,4.00,0.00,363752.86,7210182.77
1989,WR,1.00,0.00,365462.27,7207783.07
1989,WR,1.00,0.00,368134.63,7207633.14
1989,WR,3.00,0.00,366208.27,7207488.96
1989,WR,4.00,0.00,366309.66,7203941.04
1989,WR,1.00,0.00,367804.22,7204319.02
1989,WR,3.00,0.00,373202.29,7208277.81
1989,WR,4.00,0.00,372690.86,7209046.85
1989,WR,1.00,0.00,369593.60,7212638.06
1989,WR,3.00,1.00,367962.95,7212463.86
1989,WR,3.00,0.00,367432.47,7212856.05
1989,WR,2.00,0.00,366988.94,7213903.29
1989,BH,310.00,44.00,384029.97,7194724.15
1989,WR,2.00,0.00,382665.63,7197782.72
1989,WR,2.00,0.00,385105.27,7197508.65
1989,BH,537.00,72.00,386752.05,7202295.97
1989,WR,3.00,0.00,386395.93,7201054.33
1989,WR,2.00,0.00,384046.44,7200427.56
1989,WR,2.00,0.00,382436.13,7207745.95
1989,WR,2.00,0.00,378375.05,7207816.31
1989,WR,3.00,0.00,382510.66,7208733.75
1989,WR,1.00,0.00,381594.66,7209839.49
1989,WR,3.00,0.00,381359.67,7211038.15
1989,WR,1.00,0.00,380055.44,7212658.42
1989,WR,2.00,0.00,379218.38,7215201.96
1989,WR,3.00,0.00,378043.94,7214207.91
1989,WR,2.00,1.00,378471.68,7217769.89
1989,WR,1.00,0.00,374185.36,7216200.35
1989,WR,2.00,1.00,371480.08,7216264.53
1989,WR,1.00,0.00,371825.79,7217328.42
1989,WR,2.00,0.00,366039.20,7216238.16
1989,WR,2.00,0.00,365475.08,7219063.12
1989,WR,5.00,0.00,363667.25,7221517.01
1989,WR,2.00,1.00,382506.91,7222471.31
1989,WR,1.00,0.00,385774.86,7224115.21
1989,WR,2.00,0.00,387876.27,7222355.02
1989,WR,3.00,0.00,388301.43,7222041.67
1989,WR,2.00,1.00,386768.34,7216595.65
1989,SR,1.00,0.00,384425.39,7214029.22
1989,WR,5.00,0.00,385315.00,7213759.36
1989,WR,1.00,0.00,390658.45,7219133.53
1989,WR,2.00,0.00,389686.06,7217462.47
1989,WR,2.00,0.00,389690.96,7216844.72
1989,WR,2.00,0.00,389728.52,7216397.85
1989,BH,668.00,84.00,389068.61,7215598.84
1989,WR,2.00,1.00,381296.44,7222822.03
1989,WR,5.00,0.00,380759.03,7224234.20
1989,WR,2.00,0.00,380598.25,7225973.13
1989,WR,1.00,0.00,376971.09,7222689.41
1989,WR,2.00,1.00,377247.61,7223393.41
1989,WR,1.00,0.00,375060.56,7222824.04
1989,WR,7.00,0.00,375066.66,7223205.54
1989,WR,2.00,0.00,368628.38,7222608.64
1989,WR,2.00,1.00,373145.56,7225844.25
1989,WR,2.00,1.00,372767.46,7227503.05
1989,WR,2.00,0.00,377846.66,7227764.32
1989,WR,1.00,0.00,377510.68,7228912.88
1989,SR,1.00,0.00,376832.17,7231586.16
1989,WR,2.00,0.00,374223.88,7231579.00
1989,SR,1.00,0.00,370012.73,7229969.04
1989,WR,3.00,1.00,369808.32,7230939.25
1989,WR,4.00,0.00,367191.59,7228982.88
1989,WR,2.00,1.00,368204.66,7226247.31
1989,WR,5.00,0.00,360846.61,7225203.09
1989,WR,2.00,0.00,364838.43,7227193.48
1989,WR,3.00,0.00,365803.42,7227597.47
1989,WR,2.00,0.00,365679.79,7226723.07
1989,WR,4.00,0.00,366881.00,7227510.14
1989,WR,3.00,0.00,367292.13,7227169.18
1989,WR,2.00,0.00,367209.19,7231274.18
1989,SR,1.00,0.00,350671.03,7232223.06
1989,WR,4.00,0.00,351195.95,7230582.77
1989,SR,5.00,0.00,355844.34,7230930.38
1989,SR,1.00,0.00,359897.30,7233101.27
1989,WR,1.00,0.00,361840.13,7232956.55
1989,BH,120.00,10.00,361738.10,7234533.73
1989,SR,1.00,0.00,366880.28,7232254.84
1989,SR,1.00,0.00,367679.58,7232170.03
1989,SR,2.00,1.00,367721.61,7232514.05
1989,SR,2.00,1.00,367744.89,7232916.21
1989,SR,2.00,1.00,368594.79,7233554.38
1989,WR,4.00,0.00,394908.70,7240085.64
1989,WR,2.00,1.00,397338.96,7238591.05
1989,BH,595.00,66.00,384990.38,7227493.87
1989,WR,1.00,0.00,386138.12,7210757.62
1989,WR,2.00,0.00,388370.27,7213121.08
1989,WR,5.00,0.00,388350.09,7205337.99
1989,WR,1.00,0.00,391814.41,7207278.84
1989,WR,3.00,0.00,391428.58,7209746.43
1989,WR,4.00,0.00,392312.70,7212171.10
1989,WR,3.00,0.00,393090.74,7209038.62
1989,WR,5.00,1.00,392399.64,7209731.70
1989,WR,2.00,0.00,396043.15,7215513.38
1989,BH,25.00,6.00,401295.26,7214586.67
1989,WR,1.00,0.00,398985.89,7213302.25
1989,WR,2.00,0.00,396974.32,7213054.38
1989,WR,3.00,0.00,396940.70,7212453.82
1989,WR,3.00,0.00,397536.52,7209264.85
1989,WR,3.00,0.00,394814.88,7207594.28
1989,WR,1.00,0.00,395971.36,7206061.87
1989,BH,275.00,42.00,396474.60,7201203.56
1989,WR,2.00,0.00,337764.28,7176194.95
1989,BH,65.00,8.00,337886.10,7177441.55
1989,WR,2.00,0.00,341520.81,7179513.14
1989,BH,120.00,15.00,342783.08,7179551.62
1989,BH,95.00,11.00,343137.09,7178565.36
1989,BH,191.00,17.00,376882.26,7239093.32
1989,BH,243.00,34.00,373271.70,7240649.08
1989,BH,16.00,2.00,371124.89,7240469.79
1989,BH,335.00,33.00,382903.31,7251109.45
1989,BH,504.00,55.00,387648.01,7257782.20
1989,BH,481.00,37.00,383445.43,7256197.92
1989,WR,2.00,0.00,398080.80,7261812.90
1989,BH,313.00,26.00,365950.59,7258328.07
1989,BH,494.00,35.00,363082.24,7261790.29
1989,BH,147.00,8.00,374584.82,7264625.26
1989,WR,1.00,0.00,375447.05,7265956.59
1989,WR,2.00,0.00,366891.34,7266955.17
1989,WR,1.00,0.00,361284.81,7253427.60
1989,WR,1.00,0.00,391148.97,7252775.87
1989,WR,1.00,0.00,377187.07,7267921.48
1989,WR,3.00,0.00,368671.21,7269290.95
1989,WR,1.00,0.00,368091.84,7271012.12
1989,WR,1.00,0.00,369241.77,7272566.04
1989,WR,2.00,0.00,369620.01,7273190.41
1989,SR,2.00,1.00,370292.70,7274379.95
1989,WR,1.00,0.00,371895.04,7275423.45
1989,WR,2.00,0.00,370282.52,7275326.55
1989,WR,2.00,0.00,368690.21,7275420.69
1989,WR,3.00,0.00,383645.49,7275885.92
1989,WR,2.00,0.00,383188.95,7273750.96
1989,WR,1.00,0.00,382084.40,7277511.10
1989,WR,2.00,1.00,383261.00,7280892.56
1989,WR,1.00,0.00,378577.53,7280512.42
1989,WR,2.00,0.00,378408.64,7281379.16
1989,WR,1.00,0.00,378289.19,7281894.94
1989,WR,1.00,0.00,373466.13,7281060.81
1989,WR,4.00,1.00,372754.61,7283678.21
1989,WR,3.00,0.00,372346.84,7284159.73
1989,WR,2.00,1.00,368648.08,7282692.98
1989,WR,1.00,0.00,365167.43,7280373.21
1989,BH,124.00,6.00,364270.56,7284013.72
1989,BH,386.00,46.00,352899.15,7283959.79
1989,BH,325.00,46.00,361184.37,7286088.52
1989,BH,519.00,68.00,379516.62,7292069.78
1989,BH,312.00,40.00,381047.20,7299160.54
1989,BH,392.00,46.00,380749.71,7300641.96
1989,WR,3.00,0.00,362450.20,7296894.35
1989,WR,2.00,0.00,397462.58,7306013.86
1989,BH,299.00,32.00,392962.54,7309191.32
1989,WR,4.00,1.00,393506.41,7312789.78
1989,WR,1.00,0.00,383748.09,7312003.95
1989,WR,3.00,0.00,386531.45,7315138.90
1989,WR,2.00,1.00,385562.14,7317026.35
1989,WR,3.00,0.00,384684.23,7319007.42
1989,WR,2.00,0.00,384542.86,7319707.55
1989,WR,1.00,0.00,378538.20,7318642.01
1989,WR,3.00,0.00,385675.82,7327334.14
1989,WR,1.00,0.00,383592.32,7326853.73
1989,BH,420.00,35.00,374309.82,7330423.86
1989,BH,503.00,46.00,364504.83,7339607.12
1989,BH,147.00,15.00,359722.67,7334633.10
1989,BH,132.00,15.00,362665.91,7333037.28
1989,BH,377.00,47.00,351300.63,7324984.43
1989,WR,2.00,1.00,347509.03,7323843.70
1989,WR,2.00,1.00,352700.79,7321888.70
1989,WR,2.00,1.00,351706.38,7318893.96
1989,WR,2.00,1.00,352237.28,7318498.91
1989,WR,3.00,0.00,350737.96,7321701.79
1989,WR,1.00,0.00,353191.93,7322422.72
1989,BH,36.00,0.00,345986.20,7308115.12
1989,BH,495.00,38.00,361727.45,7349185.07
1989,BH,320.00,23.00,356227.63,7352359.54
1989,BH,501.00,36.00,335641.61,7347839.29
1989,BH,462.00,51.00,338597.61,7351571.47
1989,BH,167.00,14.00,341861.65,7352976.30
1989,BH,50.00,5.00,345654.33,7356869.91
1989,BH,110.00,3.00,341525.77,7357168.34
1989,BH,30.00,1.00,329780.92,7357419.03
1989,BH,226.00,21.00,351927.61,7361987.32
1989,BH,288.00,11.00,353601.50,7362927.29
1989,BH,73.00,6.00,364212.33,7361453.46
1989,BH,40.00,2.00,314101.20,7367737.86
1989,WR,1.00,0.00,344991.97,7376420.18
1989,BH,126.00,9.00,364328.29,7378165.42
1989,WR,2.00,0.00,346800.20,7382923.64
1989,BH,194.00,13.00,349685.90,7384982.80
1989,BH,238.00,20.00,358181.94,7391226.27
1989,WR,4.00,0.00,335874.16,7382294.19
1989,WR,2.00,1.00,336259.81,7385170.25
1989,WR,4.00,0.00,338470.69,7388479.20
1989,BH,347.00,26.00,333411.74,7393073.09
1989,BH,512.00,55.00,325888.76,7388105.91
1989,WR,1.00,0.00,330124.22,7397960.83
1989,BH,194.00,18.00,330221.81,7400548.07
1989,BH,154.00,55.00,324421.19,7402194.67
1989,BH,259.00,17.00,329271.02,7409812.50
1989,WR,2.00,0.00,325427.47,7409980.57
1989,WR,2.00,0.00,308739.30,7411484.83
1989,WR,2.00,0.00,302044.84,7415955.47
1989,WR,2.00,0.00,300048.66,7415737.78
1989,WR,4.00,0.00,322939.58,7425889.62
1989,BH,134.00,8.00,298992.54,7413087.67
1989,BH,401.00,4.00,320974.10,7428981.47
1989,BH,385.00,24.00,345976.82,7421709.67
1989,BH,367.00,23.00,337543.49,7427371.80
1989,BH,615.00,64.00,330869.66,7433364.91
1989,BH,383.00,26.00,342651.43,7434890.21
1989,BH,376.00,19.00,342558.64,7392946.53
1989,BH,97.00,11.00,319426.89,7522015.67
1989,BH,123.00,7.00,307513.21,7519060.62
1989,BH,128.00,14.00,305977.97,7518414.93
1989,BH,151.00,19.00,306610.39,7516156.98
1989,BH,12.00,1.00,312890.97,7513104.93
1989,BH,365.00,32.00,327590.85,7506022.00
1989,BH,193.00,18.00,293260.77,7488129.24
1989,BH,94.00,18.00,288091.74,7491516.61
1989,BH,257.00,31.00,289762.82,7493533.89
1989,BH,209.00,21.00,291356.17,7495784.20
1989,BH,102.00,11.00,293920.41,7502572.36
1989,BH,53.00,5.00,296372.76,7506225.87
1989,BH,82.00,11.00,303311.01,7502278.42
1989,BH,652.00,52.00,314771.63,7502996.74
1989,BH,357.00,38.00,315465.14,7480986.55
1989,BH,218.00,15.00,304615.69,7472534.31
1989,BH,393.00,29.00,304536.98,7469591.38
1989,BH,241.00,15.00,328528.36,7473787.72
1989,BH,43.00,1.00,335146.65,7469525.15
1989,WR,2.00,1.00,303389.29,7465672.87
1989,BH,163.00,12.00,299405.61,7437209.81
1989,BH,132.00,11.00,303355.85,7439156.76
1989,BH,129.00,11.00,301614.84,7441110.01
1989,BH,416.00,30.00,296792.32,7446941.33
1989,BH,436.00,36.00,296056.34,7450033.04
1989,BH,613.00,57.00,295367.54,7458218.85
1989,WR,3.00,0.00,303734.74,7456225.13
1989,BH,225.00,18.00,307763.26,7462988.96
1989,BH,332.00,21.00,322453.70,7459115.64
1989,BH,554.00,54.00,331697.11,7453894.44
1989,BH,579.00,54.00,343769.92,7452035.91
1989,BH,92.00,9.00,341862.65,7447696.63
1989,BH,250.00,13.00,350475.68,7438610.06
1989,WR,4.00,0.00,289939.66,7449930.52
1989,O,26.00,1.00,334116.29,7183910.62
1989,O,8.00,0.00,333925.68,7184080.05
1989,O,13.00,0.00,333793.47,7184415.60
1989,O,13.00,0.00,365284.93,7188211.27
1989,O,4.00,0.00,341679.79,7190279.63
1989,O,26.00,0.00,355265.11,7189142.70
1989,O,19.00,0.00,356426.42,7191949.49
1989,O,6.00,0.00,338206.67,7201735.10
1989,O,17.00,0.00,337743.88,7203802.45
1989,O,14.00,0.00,338431.18,7204403.30
1989,O,23.00,1.00,337140.70,7203756.70
1989,O,6.00,0.00,337200.40,7204232.68
1989,O,4.00,0.00,337936.32,7204491.48
1989,O,2.00,0.00,337835.71,7204802.20
1989,O,6.00,0.00,337629.40,7205200.04
1989,O,32.00,1.00,335974.07,7204577.65
1989,O,5.00,0.00,335776.85,7205666.49
1989,O,9.00,0.00,336771.01,7206343.75
1989,O,9.00,0.00,328740.64,7213726.55
1989,O,6.00,0.00,331992.71,7215624.52
1989,O,9.00,0.00,340342.01,7213703.44
1989,O,10.00,0.00,337548.41,7214134.21
1989,O,9.00,0.00,337218.99,7215444.34
1989,O,13.00,0.00,337041.88,7215756.31
1989,O,12.00,1.00,336703.48,7216032.53
1989,O,2.00,0.00,334828.72,7216673.84
1989,O,6.00,0.00,332530.43,7217442.25
1989,O,17.00,1.00,330953.56,7220897.41
1989,O,6.00,0.00,333589.04,7221900.26
1989,O,13.00,0.00,330792.66,7221516.93
1989,O,20.00,2.00,351915.78,7229576.28
1989,O,12.00,0.00,351861.89,7229011.62
1989,O,9.00,0.00,351738.77,7228514.45
1989,O,5.00,1.00,352216.07,7227346.06
1989,O,20.00,0.00,352232.69,7227315.84
1989,O,11.00,1.00,359091.08,7207401.61
1989,O,5.00,1.00,359205.46,7207113.83
1989,O,8.00,0.00,359198.88,7206684.53
1989,O,15.00,0.00,367072.79,7190261.90
1989,O,16.00,0.00,370547.61,7199455.29
1989,O,17.00,0.00,373596.12,7193561.54
1989,O,27.00,0.00,375851.61,7192501.51
1989,O,43.00,2.00,375697.28,7192903.12
1989,O,11.00,1.00,375684.99,7193428.64
1989,O,39.00,0.00,376155.73,7200436.76
1989,O,25.00,1.00,376112.45,7200855.17
1989,O,36.00,0.00,379282.33,7198034.77
1989,O,7.00,0.00,366780.97,7219104.99
1989,O,16.00,1.00,366846.18,7219362.44
1989,O,8.00,0.00,366768.43,7219864.13
1989,O,17.00,0.00,363104.11,7221526.71
1989,O,24.00,1.00,362501.19,7222099.27
1989,O,5.00,0.00,401165.71,7198662.24
1989,O,6.00,0.00,401108.40,7198945.94
1989,O,11.00,0.00,400921.29,7199794.32
1989,O,4.00,0.00,400919.33,7200215.81
1989,O,9.00,1.00,400831.62,7200621.03
1989,O,4.00,0.00,391270.83,7200617.69
1989,O,20.00,0.00,398124.14,7213715.82
1989,O,14.00,1.00,393235.68,7213938.87
1989,O,11.00,0.00,393128.81,7214308.25
1989,O,31.00,1.00,393010.91,7214697.80
1989,O,15.00,0.00,394539.44,7215633.88
1989,O,34.00,4.00,398204.96,7216644.58
1989,O,11.00,0.00,398102.31,7216975.96
1989,O,9.00,0.00,397884.87,7217437.95
1989,O,15.00,0.00,399017.75,7217797.26
1989,O,6.00,0.00,398047.20,7218008.76
1989,O,8.00,1.00,395202.72,7218366.89
1989,O,17.00,1.00,395082.08,7218700.56
1989,O,18.00,0.00,394448.01,7218956.66
1989,O,7.00,0.00,392706.77,7219767.46
1989,O,3.00,0.00,392050.88,7221528.97
1989,O,25.00,0.00,391934.49,7221880.45
1989,O,58.00,4.00,387243.63,7224970.93
1989,O,5.00,0.00,381983.33,7225027.83
1989,O,16.00,1.00,384740.62,7224125.25
1989,O,42.00,1.00,382299.15,7226474.46
1989,O,8.00,0.00,381924.66,7227563.87
1989,O,12.00,1.00,380357.22,7228073.34
1989,O,22.00,1.00,374574.97,7221898.66
1989,O,9.00,0.00,375712.42,7222089.84
1989,O,11.00,1.00,375693.41,7222475.57
1989,O,10.00,1.00,375057.34,7224790.26
1989,O,21.00,1.00,372496.79,7224053.21
1989,O,8.00,0.00,371829.10,7224422.09
1989,O,14.00,0.00,371913.23,7225012.45
1989,O,11.00,0.00,366679.32,7235557.14
1989,O,22.00,1.00,369398.67,7236617.42
1989,O,6.00,0.00,369234.96,7236985.82
1989,O,9.00,1.00,370151.11,7234177.63
1989,O,13.00,0.00,374201.55,7235334.70
1989,O,2.00,1.00,373912.92,7235648.08
1989,O,11.00,0.00,374666.54,7236499.20
1989,O,27.00,0.00,366757.32,7236050.94
1989,O,21.00,1.00,370823.27,7236500.71
