FID;SP;NO;LAT;LONG;NAME
20,610;aw;1;-25.225000000000001;31.829200000000000;Gomondwane
20,611;wr;3;-25.231300000000001;31.835400000000000;Gomondwane
20,612;wk;1;-25.231300000000001;31.835400000000000;Gomondwane
20,613;r;20;-25.235399999999998;31.841699999999999;Gomondwane
20,614;r;40;-25.245799999999999;31.845800000000001;Gomondwane
20,615;ko;1;-25.247900000000001;31.841699999999999;Gomondwane
20,616;kp;3;-25.243800000000000;31.841699999999999;Gomondwane
20,617;r;50;-25.243800000000000;31.839600000000001;Gomondwane
20,618;r;30;-25.241700000000002;31.835400000000000;Gomondwane
20,619;wr;2;-25.239599999999999;31.831199999999999;Gomondwane
20,620;r;30;-25.237500000000001;31.831199999999999;Gomondwane
20,621;kp;1;-25.237500000000001;31.827100000000002;Gomondwane
20,622;kp;1;-25.235399999999998;31.822900000000001;Gomondwane
20,623;k;3;-25.233300000000000;31.820799999999998;Gomondwane
20,624;kp;3;-25.231300000000001;31.818700000000000;Gomondwane
20,625;kk;1;-25.231300000000001;31.818700000000000;Gomondwane
20,626;v;1;-25.227100000000000;31.812500000000000;Gomondwane
20,627;kp;4;-25.225000000000001;31.808299999999999;Gomondwane
20,628;wr;2;-25.218800000000002;31.797899999999998;Gomondwane
20,629;wk;1;-25.218800000000002;31.800000000000001;Gomondwane
20,630;v;4;-25.216699999999999;31.793700000000001;Gomondwane
20,631;wr;2;-25.212499999999999;31.791699999999999;Gomondwane
20,632;wr;2;-25.212499999999999;31.787500000000001;Gomondwane
20,633;wk;1;-25.212499999999999;31.787500000000001;Gomondwane
20,634;k;3;-25.212499999999999;31.783300000000001;Gomondwane
20,635;kp;1;-25.208300000000001;31.779199999999999;Gomondwane
20,636;k;18;-25.208300000000001;31.777100000000001;Gomondwane
20,637;r;15;-25.206299999999999;31.774999999999999;Gomondwane
20,638;k;8;-25.216699999999999;31.772900000000000;Bume
20,639;k;12;-25.218800000000002;31.779199999999999;Gomondwane
20,640;k;2;-25.222899999999999;31.783300000000001;Gomondwane
20,641;sr;1;-25.225000000000001;31.789600000000000;Gomondwane
20,642;ba;1;-25.231300000000001;31.795800000000000;Gomondwane
20,643;ko;1;-25.231300000000001;31.800000000000001;Gomondwane
20,644;kp;2;-25.235399999999998;31.802099999999999;Gomondwane
20,645;st;1;-25.237500000000001;31.806200000000000;Gomondwane
20,646;r;1;-25.237500000000001;31.808299999999999;Gomondwane
20,647;r;2;-25.239599999999999;31.812500000000000;Gomondwane
20,648;w;8;-25.241700000000002;31.816700000000001;Gomondwane
20,649;w;12;-25.243800000000000;31.818700000000000;Gomondwane
20,650;wr;4;-25.245799999999999;31.822900000000001;Gomondwane
20,651;r;4;-25.254200000000001;31.837499999999999;Gomondwane
20,652;r;4;-25.264600000000002;31.831199999999999;Gomondwane
20,653;r;15;-25.260400000000001;31.829200000000000;Gomondwane
20,654;r;15;-25.258299999999998;31.824999999999999;Gomondwane
20,655;ko;2;-25.256300000000000;31.822900000000001;Gomondwane
20,656;r;30;-25.254200000000001;31.820799999999998;Gomondwane
20,657;r;10;-25.252099999999999;31.816700000000001;Gomondwane
20,658;l;10;-25.247900000000001;31.812500000000000;Gomondwane
20,659;r;3;-25.245799999999999;31.802099999999999;Gomondwane
20,660;aw;1;-25.241700000000002;31.800000000000001;Gomondwane
20,661;r;10;-25.239599999999999;31.793700000000001;Gomondwane
20,662;r;9;-25.237500000000001;31.789600000000000;Gomondwane
20,663;r;12;-25.233300000000000;31.787500000000001;Gomondwane
20,664;wr;2;-25.233300000000000;31.785399999999999;Gomondwane
20,665;wk;1;-25.233300000000000;31.785399999999999;Gomondwane
20,666;r;2;-25.233300000000000;31.783300000000001;Gomondwane
20,667;k;6;-25.229199999999999;31.779199999999999;Gomondwane
20,668;k;5;-25.225000000000001;31.777100000000001;Bume
20,669;k;1;-25.237500000000001;31.777100000000001;Bume
20,670;r;25;-25.239599999999999;31.779199999999999;Gomondwane
20,671;wr;1;-25.241700000000002;31.783300000000001;Gomondwane
20,672;r;1;-25.245799999999999;31.785399999999999;Gomondwane
20,673;wr;1;-25.247900000000001;31.791699999999999;Gomondwane
20,674;w;4;-25.256300000000000;31.800000000000001;Gomondwane
20,675;w;1;-25.258299999999998;31.804200000000002;Gomondwane
20,676;w;8;-25.258299999999998;31.806200000000000;Gomondwane
20,677;r;2;-25.262499999999999;31.812500000000000;Gomondwane
20,678;kp;4;-25.352100000000000;31.887499999999999;Bume
20,679;kk;1;-25.352100000000000;31.887499999999999;Bume
20,680;bh;1;-25.345800000000001;31.883299999999998;Bume
20,681;kp;1;-25.343800000000002;31.889600000000002;Gomondwane
20,682;r;4;-25.343800000000002;31.895800000000001;Gomondwane
20,683;r;20;-25.337499999999999;31.895800000000001;Gomondwane
20,684;wb;1;-25.337499999999999;31.891700000000000;Gomondwane
20,685;v;1;-25.339600000000001;31.887499999999999;Gomondwane
20,686;wr;2;-25.337499999999999;31.883299999999998;Gomondwane
20,687;r;5;-25.337499999999999;31.881200000000000;Bume
20,688;wb;6;-25.339600000000001;31.877099999999999;Bume
20,689;kp;1;-25.329200000000000;31.879200000000001;Bume
20,690;k;4;-25.331299999999999;31.883299999999998;Gomondwane
20,691;w;5;-25.331299999999999;31.885400000000001;Gomondwane
20,692;bh;1;-25.331299999999999;31.887499999999999;Gomondwane
20,693;wr;1;-25.331299999999999;31.889600000000002;Gomondwane
20,694;k;2;-25.331299999999999;31.893699999999999;Gomondwane
20,695;k;6;-25.331299999999999;31.895800000000001;Gomondwane
20,696;ko;2;-25.331299999999999;31.899999999999999;Gomondwane
20,697;r;12;-25.324999999999999;31.902100000000001;Gomondwane
20,698;wr;3;-25.324999999999999;31.891700000000000;Gomondwane
20,699;wk;1;-25.324999999999999;31.891700000000000;Gomondwane
20,700;wr;1;-25.327100000000002;31.887499999999999;Gomondwane
20,701;kp;2;-25.324999999999999;31.885400000000001;Gomondwane
20,702;kk;1;-25.324999999999999;31.885400000000001;Gomondwane
20,703;kp;1;-25.324999999999999;31.881200000000000;Gomondwane
20,704;w;2;-25.318800000000000;31.879200000000001;Gomondwane
20,705;v;1;-25.320799999999998;31.895800000000001;Gomondwane
20,706;v;4;-25.320799999999998;31.897900000000000;Gomondwane
20,707;ko;4;-25.318800000000000;31.904199999999999;Gomondwane
20,708;kp;2;-25.312500000000000;31.908300000000001;Gomondwane
20,709;k;6;-25.312500000000000;31.904199999999999;Gomondwane
20,710;r;2;-25.314599999999999;31.899999999999999;Gomondwane
20,711;r;15;-25.312500000000000;31.868700000000000;Bume
20,712;kp;1;-25.306300000000000;31.864599999999999;Bume
20,713;r;1;-25.306300000000000;31.870799999999999;Gomondwane
20,714;kp;1;-25.308299999999999;31.879200000000001;Gomondwane
20,715;w;14;-25.306300000000000;31.883299999999998;Gomondwane
20,716;r;1;-25.306300000000000;31.887499999999999;Gomondwane
20,717;w;12;-25.293800000000001;31.877099999999999;Gomondwane
20,718;bh;1;-25.283300000000001;31.914600000000000;Gomondwane
20,719;kp;1;-25.283300000000001;31.918700000000001;Gomondwane
20,720;k;3;-25.281300000000002;31.922899999999998;Gomondwane
20,721;kp;4;-25.272900000000000;31.925000000000001;Gomondwane
20,722;kk;2;-25.272900000000000;31.925000000000001;Gomondwane
20,723;w;2;-25.272900000000000;31.920800000000000;Gomondwane
20,724;k;3;-25.272900000000000;31.916699999999999;Gomondwane
20,725;k;4;-25.272900000000000;31.910399999999999;Gomondwane
20,726;k;25;-25.270800000000001;31.904199999999999;Gomondwane
20,727;bh;1;-25.272900000000000;31.895800000000001;Gomondwane
20,728;w;1;-25.272900000000000;31.872900000000001;Gomondwane
20,729;wr;3;-25.270800000000001;31.864599999999999;Gomondwane
20,730;wk;1;-25.272900000000000;31.862500000000001;Gomondwane
20,731;r;3;-25.272900000000000;31.858300000000000;Gomondwane
20,732;v;1;-25.272900000000000;31.854199999999999;Gomondwane
20,733;kp;2;-25.270800000000001;31.852100000000000;Gomondwane
20,734;r;15;-25.270800000000001;31.850000000000001;Gomondwane
20,735;r;35;-25.262499999999999;31.852100000000000;Gomondwane
20,736;wr;2;-25.262499999999999;31.856200000000001;Gomondwane
20,737;kp;7;-25.264600000000002;31.860399999999998;Gomondwane
20,738;wr;1;-25.264600000000002;31.887499999999999;Gomondwane
20,739;r;35;-25.264600000000002;31.918700000000001;Gomondwane
20,740;k;18;-25.264600000000002;31.920800000000000;Gomondwane
20,741;r;35;-25.264600000000002;31.925000000000001;Gomondwane
20,742;k;20;-25.262499999999999;31.929200000000002;Gomondwane
20,743;wr;1;-25.262499999999999;31.929200000000002;Gomondwane
20,744;w;4;-25.266700000000000;31.929200000000002;Gomondwane
20,745;k;2;-25.264600000000002;31.933299999999999;Gomondwane
20,746;r;20;-25.262499999999999;31.933299999999999;Gomondwane
20,747;v;3;-25.262499999999999;31.935400000000001;Gomondwane
20,748;wr;1;-25.262499999999999;31.935400000000001;Gomondwane
20,749;wr;1;-25.256300000000000;31.935400000000001;Gomondwane
20,750;wr;1;-25.256300000000000;31.929200000000002;Gomondwane
20,751;r;25;-25.254200000000001;31.925000000000001;Gomondwane
20,752;r;30;-25.256300000000000;31.918700000000001;Gomondwane
20,753;wr;2;-25.256300000000000;31.912500000000001;Gomondwane
20,754;w;2;-25.256300000000000;31.908300000000001;Gomondwane
20,755;wr;3;-25.256300000000000;31.899999999999999;Gomondwane
20,756;w;2;-25.256300000000000;31.893699999999999;Gomondwane
20,757;aw;1;-25.256300000000000;31.889600000000002;Gomondwane
20,758;v;1;-25.256300000000000;31.885400000000001;Gomondwane
20,759;w;4;-25.256300000000000;31.875000000000000;Gomondwane
20,760;k;3;-25.256300000000000;31.872900000000001;Gomondwane
20,761;w;1;-25.256300000000000;31.864599999999999;Gomondwane
20,762;v;3;-25.256300000000000;31.860399999999998;Gomondwane
20,763;r;20;-25.252099999999999;31.864599999999999;Gomondwane
20,764;w;3;-25.252099999999999;31.860399999999998;Gomondwane
20,765;r;15;-25.252099999999999;31.856200000000001;Gomondwane
20,766;r;2;-25.256300000000000;31.854199999999999;Gomondwane
20,767;kp;5;-25.254200000000001;31.852100000000000;Gomondwane
20,768;kk;2;-25.254200000000001;31.852100000000000;Gomondwane
20,769;wr;2;-25.254200000000001;31.850000000000001;Gomondwane
20,770;r;25;-25.254200000000001;31.845800000000001;Gomondwane
20,771;r;1;-25.245799999999999;31.854199999999999;Gomondwane
20,772;k;4;-25.247900000000001;31.860399999999998;Gomondwane
20,773;kp;1;-25.247900000000001;31.864599999999999;Gomondwane
20,774;v;1;-25.247900000000001;31.866700000000002;Gomondwane
20,775;r;20;-25.247900000000001;31.870799999999999;Gomondwane
20,776;v;2;-25.247900000000001;31.872900000000001;Gomondwane
20,777;kb;2;-25.247900000000001;31.877099999999999;Gomondwane
20,778;v;2;-25.247900000000001;31.893699999999999;Gomondwane
20,779;v;1;-25.247900000000001;31.895800000000001;Gomondwane
20,780;wr;4;-25.247900000000001;31.899999999999999;Gomondwane
20,781;wr;3;-25.247900000000001;31.933299999999999;Gomondwane
20,782;w;4;-25.247900000000001;31.939599999999999;Gomondwane
20,783;aw;1;-25.241700000000002;31.922899999999998;Gomondwane
20,784;r;4;-25.239599999999999;31.864599999999999;Gomondwane
20,785;aw;1;-25.235399999999998;31.864599999999999;Gomondwane
20,786;wr;2;-25.239599999999999;31.895800000000001;Gomondwane
20,787;wk;1;-25.239599999999999;31.895800000000001;Gomondwane
20,788;wr;2;-25.235399999999998;31.912500000000001;Gomondwane
20,789;vl;2;-25.235399999999998;31.925000000000001;Gomondwane
20,790;wr;5;-25.235399999999998;31.929200000000002;Gomondwane
20,791;wr;3;-25.233300000000000;31.933299999999999;Gomondwane
20,792;wr;13;-25.235399999999998;31.937500000000000;Gomondwane
20,793;k;5;-25.235399999999998;31.941700000000001;Gomondwane
20,794;wr;3;-25.231300000000001;31.941700000000001;Gomondwane
20,795;wr;5;-25.235399999999998;31.945799999999998;Gomondwane
20,796;w;1;-25.233300000000000;31.945799999999998;Gomondwane
20,797;kp;1;-25.231300000000001;31.947900000000001;Gomondwane
20,798;w;1;-25.237500000000001;31.947900000000001;Nhlalnganzwane
20,799;w;1;-25.235399999999998;31.949999999999999;Nhlalnganzwane
20,800;w;1;-25.231300000000001;31.949999999999999;Nhlalnganzwane
20,801;v;2;-25.227100000000000;31.949999999999999;Gomondwane
20,802;kp;4;-25.227100000000000;31.945799999999998;Gomondwane
20,803;w;1;-25.227100000000000;31.941700000000001;Gomondwane
20,804;w;5;-25.225000000000001;31.935400000000001;Gomondwane
20,805;ko;1;-25.227100000000000;31.927099999999999;Gomondwane
20,806;k;3;-25.227100000000000;31.918700000000001;Gomondwane
20,807;wr;4;-25.227100000000000;31.914600000000000;Gomondwane
20,808;wk;2;-25.227100000000000;31.914600000000000;Gomondwane
20,809;wr;1;-25.227100000000000;31.910399999999999;Gomondwane
20,810;wr;2;-25.227100000000000;31.908300000000001;Gomondwane
20,811;w;7;-25.227100000000000;31.902100000000001;Gomondwane
20,812;k;3;-25.227100000000000;31.897900000000000;Gomondwane
20,813;r;2;-25.229199999999999;31.883299999999998;Gomondwane
20,814;aw;1;-25.231300000000001;31.879200000000001;Gomondwane
20,815;r;15;-25.231300000000001;31.870799999999999;Gomondwane
20,816;r;2;-25.231300000000001;31.868700000000000;Gomondwane
20,817;r;10;-25.231300000000001;31.866700000000002;Gomondwane
20,818;r;5;-25.229199999999999;31.862500000000001;Gomondwane
20,819;kp;3;-25.231300000000001;31.858300000000000;Gomondwane
20,820;r;7;-25.225000000000001;31.870799999999999;Gomondwane
20,821;r;2;-25.225000000000001;31.877099999999999;Gomondwane
20,822;r;3;-25.222899999999999;31.885400000000001;Gomondwane
20,823;r;70;-25.222899999999999;31.887499999999999;Gomondwane
20,824;r;20;-25.222899999999999;31.893699999999999;Gomondwane
20,825;r;25;-25.220800000000001;31.895800000000001;Gomondwane
20,826;k;1;-25.220800000000001;31.899999999999999;Gomondwane
20,827;r;5;-25.220800000000001;31.902100000000001;Gomondwane
20,828;wr;2;-25.218800000000002;31.908300000000001;Gomondwane
20,829;wr;1;-25.218800000000002;31.910399999999999;Gomondwane
20,830;r;1;-25.216699999999999;31.914600000000000;Gomondwane
20,831;w;5;-25.218800000000002;31.918700000000001;Gomondwane
20,832;kp;5;-25.218800000000002;31.920800000000000;Gomondwane
20,833;k;6;-25.218800000000002;31.925000000000001;Gomondwane
20,834;wr;3;-25.218800000000002;31.929200000000002;Gomondwane
20,835;k;5;-25.218800000000002;31.933299999999999;Gomondwane
20,836;v;5;-25.214600000000001;31.949999999999999;Gomondwane
20,837;kp;4;-25.214600000000001;31.945799999999998;Gomondwane
20,838;r;15;-25.214600000000001;31.939599999999999;Gomondwane
20,839;r;20;-25.214600000000001;31.935400000000001;Gomondwane
20,840;b;130;-25.214600000000001;31.931200000000000;Gomondwane
20,841;ob;1;-25.212499999999999;31.920800000000000;Gomondwane
20,842;ko;4;-25.214600000000001;31.916699999999999;Gomondwane
20,843;w;1;-25.212499999999999;31.914600000000000;Gomondwane
20,844;v;8;-25.214600000000001;31.910399999999999;Gomondwane
20,845;k;7;-25.214600000000001;31.906199999999998;Gomondwane
20,846;wr;3;-25.214600000000001;31.902100000000001;Gomondwane
20,847;wk;1;-25.214600000000001;31.902100000000001;Gomondwane
20,848;r;1;-25.216699999999999;31.889600000000002;Gomondwane
20,849;vl;1;-25.216699999999999;31.883299999999998;Gomondwane
20,850;r;10;-25.218800000000002;31.877099999999999;Gomondwane
20,851;r;12;-25.212499999999999;31.872900000000001;Gomondwane
20,852;r;5;-25.212499999999999;31.879200000000001;Gomondwane
20,853;wr;1;-25.212499999999999;31.885400000000001;Gomondwane
20,854;k;7;-25.208300000000001;31.922899999999998;Gomondwane
20,855;w;1;-25.208300000000001;31.929200000000002;Gomondwane
20,856;k;1;-25.206299999999999;31.931200000000000;Gomondwane
20,857;wr;7;-25.208300000000001;31.937500000000000;Gomondwane
20,858;w;12;-25.208300000000001;31.941700000000001;Gomondwane
20,859;w;1;-25.208300000000001;31.947900000000001;Gomondwane
20,860;r;35;-25.202100000000002;31.949999999999999;Gomondwane
20,861;w;7;-25.202100000000002;31.945799999999998;Gomondwane
20,862;k;7;-25.202100000000002;31.941700000000001;Gomondwane
20,863;v;1;-25.202100000000002;31.939599999999999;Gomondwane
20,864;k;12;-25.202100000000002;31.935400000000001;Gomondwane
20,865;w;1;-25.202100000000002;31.929200000000002;Gomondwane
20,866;wr;1;-25.202100000000002;31.916699999999999;Gomondwane
20,867;k;6;-25.204200000000000;31.904199999999999;Gomondwane
20,868;wr;3;-25.204200000000000;31.899999999999999;Gomondwane
20,869;r;15;-25.206299999999999;31.895800000000001;Gomondwane
20,870;r;4;-25.206299999999999;31.891700000000000;Gomondwane
20,871;w;5;-25.206299999999999;31.885400000000001;Gomondwane
20,872;r;7;-25.208300000000001;31.881200000000000;Gomondwane
20,873;r;4;-25.204200000000000;31.877099999999999;Gomondwane
20,874;r;2;-25.199999999999999;31.887499999999999;Gomondwane
20,875;r;7;-25.199999999999999;31.889600000000002;Gomondwane
20,876;k;2;-25.197900000000001;31.904199999999999;Gomondwane
20,877;k;6;-25.197900000000001;31.910399999999999;Gomondwane
20,878;k;5;-25.195799999999998;31.922899999999998;Gomondwane
20,879;wr;1;-25.195799999999998;31.931200000000000;Gomondwane
20,880;r;7;-25.195799999999998;31.935400000000001;Gomondwane
20,881;k;20;-25.195799999999998;31.941700000000001;Gomondwane
20,882;w;6;-25.195799999999998;31.945799999999998;Gomondwane
20,883;r;30;-25.195799999999998;31.947900000000001;Gomondwane
20,884;k;7;-25.191700000000001;31.947900000000001;Gomondwane
20,885;k;7;-25.187500000000000;31.937500000000000;Gomondwane
20,886;k;10;-25.189599999999999;31.929200000000002;Gomondwane
20,887;k;5;-25.187500000000000;31.925000000000001;Gomondwane
20,888;k;2;-25.189599999999999;31.920800000000000;Gomondwane
20,889;k;5;-25.189599999999999;31.910399999999999;Gomondwane
20,890;r;15;-25.191700000000001;31.889600000000002;Gomondwane
20,891;r;15;-25.191700000000001;31.885400000000001;Gomondwane
20,892;r;20;-25.181300000000000;31.893699999999999;Gomondwane
20,893;k;5;-25.181300000000000;31.910399999999999;Gomondwane
20,894;bh;1;-25.179200000000002;31.920800000000000;Gomondwane
20,895;wr;1;-25.179200000000002;31.929200000000002;Gomondwane
20,896;r;3;-25.181300000000000;31.935400000000001;Gomondwane
20,897;bh;1;-25.175000000000001;31.935400000000001;Gomondwane
20,898;r;30;-25.175000000000001;31.918700000000001;Gomondwane
20,899;wr;3;-25.166699999999999;31.918700000000001;Gomondwane
20,900;bh;1;-25.166699999999999;31.931200000000000;Gomondwane
20,901;r;15;-25.160399999999999;31.922899999999998;Gomondwane
20,902;r;6;-25.160399999999999;31.918700000000001;Gomondwane
20,903;r;5;-25.160399999999999;31.918700000000001;Gomondwane
20,904;kp;1;-25.160399999999999;31.912500000000001;Gomondwane
20,905;wr;3;-25.160399999999999;31.910399999999999;Gomondwane
20,906;kp;2;-25.160399999999999;31.906199999999998;Gomondwane
20,907;k;20;-25.160399999999999;31.902100000000001;Gomondwane
20,908;w;1;-25.149999999999999;31.908300000000001;Gomondwane
20,909;r;4;-25.147900000000000;31.914600000000000;Gomondwane
20,910;kp;1;-25.147900000000000;31.918700000000001;Gomondwane
20,911;k;3;-25.147900000000000;31.920800000000000;Gomondwane
20,912;k;4;-25.147900000000000;31.925000000000001;Gomondwane
20,913;kp;5;-25.147900000000000;31.929200000000002;Gomondwane
20,914;ob;3;-25.147900000000000;31.931200000000000;Gomondwane
20,915;o;15;-25.147900000000000;31.937500000000000;Gomondwane
20,916;o;2;-25.147900000000000;31.939599999999999;Gomondwane
20,917;r;8;-25.141700000000000;31.939599999999999;Gomondwane
20,918;v;6;-25.141700000000000;31.937500000000000;Gomondwane
20,919;wr;6;-25.141700000000000;31.931200000000000;Gomondwane
20,920;k;16;-25.141700000000000;31.925000000000001;Gomondwane
20,921;k;9;-25.143799999999999;31.922899999999998;Gomondwane
20,922;r;8;-25.143799999999999;31.920800000000000;Gomondwane
20,923;k;7;-25.141700000000000;31.916699999999999;Gomondwane
20,924;o;5;-25.141700000000000;31.908300000000001;Gomondwane
20,925;r;6;-25.133299999999998;31.914600000000000;Gomondwane
20,926;r;3;-25.133299999999998;31.918700000000001;Gomondwane
20,927;o;7;-25.133299999999998;31.931200000000000;Gomondwane
20,928;o;11;-25.133299999999998;31.935400000000001;Gomondwane
20,929;o;7;-25.129200000000001;31.937500000000000;Gomondwane
20,930;r;15;-25.127099999999999;31.927099999999999;Gomondwane
20,931;kp;1;-25.129200000000001;31.916699999999999;Gomondwane
20,932;r;2;-25.350000000000001;31.577100000000002;Mlambane
20,933;w;1;-25.362500000000001;31.574999999999999;Mlambane
20,934;kp;5;-25.364599999999999;31.572900000000001;Mlambane
20,935;r;8;-25.368800000000000;31.570799999999998;Mlambane
20,936;wr;3;-25.362500000000001;31.566700000000001;Mlambane
20,937;r;2;-25.354199999999999;31.570799999999998;Mlambane
20,938;r;30;-25.350000000000001;31.570799999999998;Mlambane
20,939;r;15;-25.343800000000002;31.572900000000001;Mlambane
20,940;r;6;-25.337499999999999;31.572900000000001;Mlambane
20,941;r;2;-25.352100000000000;31.560400000000001;Mlambane
20,942;r;4;-25.368800000000000;31.552099999999999;Mlambane
20,943;r;30;-25.366700000000002;31.552099999999999;Mlambane
20,944;kp;2;-25.362500000000001;31.554200000000002;Mlambane
20,945;kp;2;-25.360399999999998;31.554200000000002;Mlambane
20,946;wr;1;-25.339600000000001;31.554200000000002;Mlambane
20,947;kp;1;-25.335400000000000;31.556200000000000;Mlambane
20,948;kp;5;-25.329200000000000;31.556200000000000;Mlambane
20,949;kp;1;-25.318800000000000;31.556200000000000;Mlambane
20,950;r;3;-25.308299999999999;31.547899999999998;Mlambane
20,951;r;15;-25.331299999999999;31.545800000000000;Mlambane
20,952;r;14;-25.339600000000001;31.545800000000000;Mlambane
20,953;r;3;-25.347899999999999;31.545800000000000;Mlambane
20,954;wr;6;-25.358300000000000;31.539600000000000;Mlambane
20,955;wk;1;-25.358300000000000;31.539600000000000;Mlambane
20,956;kp;1;-25.364599999999999;31.543700000000001;Mlambane
20,957;r;15;-25.364599999999999;31.533300000000001;Mlambane
20,958;r;2;-25.360399999999998;31.533300000000001;Mlambane
20,959;kp;1;-25.358300000000000;31.533300000000001;Mlambane
20,960;ko;1;-25.354199999999999;31.533300000000001;Mlambane
20,961;r;2;-25.352100000000000;31.535399999999999;Mlambane
20,962;br;6;-25.343800000000002;31.535399999999999;Mlambane
20,963;r;25;-25.337499999999999;31.537500000000001;Mlambane
20,964;wr;1;-25.329200000000000;31.537500000000001;Mlambane
20,965;wr;4;-25.314599999999999;31.539600000000000;Mlambane
20,966;r;8;-25.310400000000001;31.541699999999999;Mlambane
20,967;r;10;-25.306300000000000;31.541699999999999;Mlambane
20,968;r;1;-25.304200000000002;31.535399999999999;Mlambane
20,969;k;6;-25.306300000000000;31.533300000000001;Mlambane
20,970;r;20;-25.310400000000001;31.531199999999998;Mlambane
20,971;r;4;-25.316700000000001;31.531199999999998;Mlambane
20,972;wr;2;-25.329200000000000;31.529199999999999;Mlambane
20,973;v;3;-25.341699999999999;31.529199999999999;Mlambane
20,974;kp;1;-25.347899999999999;31.527100000000001;Mlambane
20,975;k;1;-25.352100000000000;31.529199999999999;Mlambane
20,976;k;1;-25.354199999999999;31.527100000000001;Mlambane
20,977;r;19;-25.360399999999998;31.529199999999999;Mlambane
20,978;r;4;-25.354199999999999;31.522900000000000;Mlambane
20,979;wl;1;-25.345800000000001;31.522900000000000;Mlambane
20,980;st;2;-25.322900000000001;31.524999999999999;Mlambane
20,981;r;5;-25.318800000000000;31.524999999999999;Mlambane
20,982;r;3;-25.312500000000000;31.524999999999999;Mlambane
20,983;w;2;-25.345800000000001;31.516700000000000;Mlambane
20,984;r;1;-25.356300000000001;31.506200000000000;Mlambane
20,985;br;5;-25.337499999999999;31.508299999999998;Mlambane
20,986;wr;2;-25.312500000000000;31.512499999999999;Mlambane
20,987;r;35;-25.306300000000000;31.512499999999999;Mlambane
20,988;ko;3;-25.302099999999999;31.514600000000002;Mlambane
20,989;k;5;-25.291699999999999;31.514600000000002;Mlambane
20,990;as;1;-25.295800000000000;31.508299999999998;Mlambane
20,991;wr;1;-25.316700000000001;31.504200000000001;Mlambane
20,992;bh;1;-25.322900000000001;31.506200000000000;Mlambane
20,993;wr;3;-25.324999999999999;31.504200000000001;Mlambane
20,994;r;5;-25.329200000000000;31.502099999999999;Mlambane
20,995;v;4;-25.335400000000000;31.502099999999999;Mlambane
20,996;r;8;-25.350000000000001;31.497900000000001;Mlambane
20,997;kp;1;-25.354199999999999;31.497900000000001;Mlambane
20,998;wr;1;-25.352100000000000;31.491700000000002;Mlambane
20,999;ko;1;-25.345800000000001;31.493700000000000;Mlambane
21,000;wr;1;-25.339600000000001;31.493700000000000;Mlambane
21,001;wr;4;-25.335400000000000;31.493700000000000;Mlambane
21,002;wr;2;-25.327100000000002;31.495799999999999;Mlambane
21,003;wk;1;-25.329200000000000;31.495799999999999;Mlambane
21,004;ko;7;-25.322900000000001;31.495799999999999;Mlambane
21,005;wr;1;-25.316700000000001;31.495799999999999;Mlambane
21,006;r;5;-25.314599999999999;31.495799999999999;Mlambane
21,007;wr;2;-25.310400000000001;31.495799999999999;Mlambane
21,008;v;2;-25.306300000000000;31.495799999999999;Mlambane
21,009;r;15;-25.295800000000000;31.500000000000000;Mlambane
21,010;r;20;-25.291699999999999;31.497900000000001;Mlambane
21,011;ko;4;-25.287500000000001;31.500000000000000;Mlambane
21,012;wr;2;-25.295800000000000;31.487500000000001;Mlambane
21,013;r;25;-25.302099999999999;31.489599999999999;Mlambane
21,014;wr;2;-25.316700000000001;31.483300000000000;Mlambane
21,015;wr;2;-25.322900000000001;31.483300000000000;Mlambane
21,016;wk;1;-25.320799999999998;31.483300000000000;Mlambane
21,017;wr;3;-25.327100000000002;31.483300000000000;Mlambane
21,018;wk;2;-25.327100000000002;31.483300000000000;Mlambane
21,019;wr;2;-25.333300000000001;31.481200000000001;Mlambane
21,020;wk;1;-25.333300000000001;31.481200000000001;Mlambane
21,021;wr;2;-25.335400000000000;31.481200000000001;Mlambane
21,022;wk;1;-25.335400000000000;31.481200000000001;Mlambane
21,023;wr;1;-25.339600000000001;31.481200000000001;Mlambane
21,024;wr;3;-25.343800000000002;31.481200000000001;Mlambane
21,025;w;1;-25.339600000000001;31.487500000000001;Mlambane
21,026;wr;5;-25.343800000000002;31.487500000000001;Mlambane
21,027;r;3;-25.345800000000001;31.483300000000000;Mlambane
21,028;w;3;-25.347899999999999;31.485399999999998;Mlambane
21,029;ko;4;-25.352100000000000;31.485399999999998;Mlambane
21,030;r;20;-25.354199999999999;31.485399999999998;Mlambane
21,031;r;25;-25.347899999999999;31.470800000000001;Mlambane
21,032;r;20;-25.341699999999999;31.470800000000001;Mlambane
21,033;r;30;-25.337499999999999;31.470800000000001;Mlambane
21,034;wr;1;-25.335400000000000;31.472899999999999;Mlambane
21,035;v;3;-25.331299999999999;31.472899999999999;Mlambane
21,036;v;1;-25.329200000000000;31.472899999999999;Mlambane
21,037;k;3;-25.327100000000002;31.470800000000001;Mlambane
21,038;wr;2;-25.322900000000001;31.470800000000001;Mlambane
21,039;r;4;-25.318800000000000;31.472899999999999;Mlambane
21,040;wr;3;-25.310400000000001;31.472899999999999;Mlambane
21,041;r;2;-25.297899999999998;31.477100000000000;Mlambane
21,042;ko;3;-25.291699999999999;31.477100000000000;Mlambane
21,043;r;10;-25.302099999999999;31.464600000000001;Mlambane
21,044;wr;2;-25.306300000000000;31.464600000000001;Mlambane
